status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,personal_status,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,credit
0,-1.2489124132840106,2,3,-1.0113851629564996,1,4,2,0,0,1,1,0,0,1,1,2,1,1,0,1
2,-0.754750287215423,2,0,-0.6985844378024477,1,1,3,0,0,1,2,0,2,0,1,2,1,0,0,0
0,-0.5076692241811291,2,5,-0.705800140804848,0,2,4,0,0,2,2,1,2,0,1,2,1,0,0,0
2,-0.5076692241811291,2,4,-0.8764515168116144,1,4,4,1,0,3,2,0,2,1,1,2,2,0,0,0
1,-0.754750287215423,2,3,-0.5279330617956812,1,2,3,1,0,2,0,1,2,0,1,1,1,0,0,1
2,-1.001831350249717,2,0,-0.013092652574421819,0,2,1,0,0,2,0,0,2,1,1,1,1,0,0,1
1,-1.2489124132840106,2,4,-0.4052661107548766,1,3,2,1,0,2,0,0,2,0,1,2,1,0,0,1
1,0.2335739649217523,2,4,-0.6127175720738844,1,1,4,0,0,3,2,0,1,1,1,2,1,1,0,1
1,-0.754750287215423,4,4,-0.468042726875759,1,4,2,1,0,2,3,0,2,1,2,2,1,0,0,1
0,1.2218982170589276,4,3,-0.31867767472607333,1,2,3,1,0,2,1,0,2,1,2,2,1,1,0,1
0,-0.26058816114683536,1,3,-0.6055018690714842,1,2,4,1,0,3,2,0,0,1,1,2,1,0,0,0
2,0.2335739649217523,1,7,-0.5030388864374004,1,3,4,0,0,4,3,0,0,2,1,1,1,0,0,0
2,1.2218982170589276,2,4,-0.3276973034790737,1,3,4,1,0,4,2,1,2,0,1,2,1,0,0,1
3,1.2218982170589276,2,4,0.4479907692789556,1,4,4,1,0,2,2,0,2,1,1,2,1,0,0,1
0,-0.754750287215423,2,4,-0.9128908169737358,1,2,4,1,0,2,0,0,2,1,1,1,1,0,0,1
1,-1.001831350249717,2,4,-0.1927636573341886,1,2,1,1,0,2,0,0,2,1,1,2,2,0,0,1
1,-0.5076692241811291,1,4,-0.5997293066695639,2,4,4,1,0,4,2,0,0,1,1,1,2,0,0,1
2,0.2335739649217523,3,9,1.3477889336782696,2,3,4,1,0,4,2,0,2,0,1,3,1,1,0,1
0,1.2218982170589276,2,3,-0.1873518800823884,1,4,2,1,0,2,1,0,0,1,1,2,2,0,0,0
2,2.2102224691961028,1,9,0.12075863812010323,2,3,4,1,0,2,2,0,2,1,1,2,1,0,0,1
1,-0.5076692241811291,4,3,0.040303549643340195,1,2,4,1,0,2,3,0,2,2,1,2,1,1,0,1
2,-0.013507098112541518,4,3,-0.17544597012842794,4,3,3,1,0,2,2,0,2,1,2,2,1,1,0,1
1,0.2335739649217523,2,4,-0.34176792433375425,1,3,4,1,0,2,2,0,2,1,1,2,1,1,0,1
1,-1.2489124132840106,2,3,-0.09138303015046477,3,2,1,1,0,2,2,0,2,1,1,2,1,1,0,1
0,0.2335739649217523,2,4,-0.5874626115654835,1,4,4,0,0,4,2,0,2,1,1,2,1,0,0,1
2,-1.2489124132840106,2,4,-0.9911811945497787,1,3,3,1,2,3,0,0,0,1,1,1,1,0,0,1
0,0.2335739649217523,2,3,-0.029688769479942444,1,1,4,1,0,1,3,1,0,2,1,2,1,0,0,1
1,0.2335739649217523,4,4,-0.36377581849107504,2,4,4,1,0,4,1,0,0,1,2,2,1,0,0,1
1,1.2218982170589276,4,9,1.1085883791487006,0,4,4,1,0,4,0,0,2,1,2,2,1,0,0,1
0,2.2102224691961028,2,4,1.2723848373031867,1,2,3,0,0,2,2,0,2,1,1,2,1,1,0,0
2,-0.26058816114683536,4,3,0.13735475502562386,1,4,3,0,0,4,1,0,2,1,1,2,1,1,0,1
1,-0.754750287215423,4,7,-0.43990148516639793,0,3,4,0,0,2,2,0,2,1,1,2,1,0,0,1
0,-1.2489124132840106,2,5,-1.0420519007167006,1,1,4,0,0,1,0,0,2,1,1,2,1,0,0,1
0,1.2218982170589276,2,0,-0.5012349606868003,1,1,4,0,0,4,2,0,2,1,1,2,1,1,0,0
1,-0.754750287215423,2,0,0.10668801726542271,0,1,2,1,0,3,1,0,2,1,1,3,2,1,0,1
2,-0.26058816114683536,2,9,-0.4756192150282793,4,1,3,1,0,3,0,0,0,1,1,2,1,1,0,1
1,-1.001831350249717,4,3,-0.29775213601911255,1,0,2,1,0,3,2,0,2,1,1,3,1,0,0,1
0,-0.754750287215423,4,0,-0.38253664629731576,1,2,4,1,0,4,1,0,0,1,2,1,1,0,1,1
1,-0.26058816114683536,4,0,-0.7949140728844913,1,2,4,0,0,3,0,0,2,1,2,2,1,0,0,1
3,0.2335739649217523,2,3,-0.4712897932268391,1,2,2,1,0,2,0,0,2,1,1,2,1,0,0,1
1,1.2218982170589276,2,4,0.21780984350238689,0,4,2,0,0,4,0,0,2,1,1,1,1,1,0,1
1,-0.754750287215423,2,4,-0.4178935910090771,2,2,4,0,1,2,0,0,2,1,1,2,1,0,0,1
1,-0.754750287215423,4,0,-0.7130158438072483,1,4,4,1,0,4,0,0,2,1,2,1,1,0,0,1
1,-0.013507098112541518,2,1,0.7275992606219661,0,2,1,1,0,3,2,0,2,1,1,2,1,0,0,1
1,-1.2489124132840106,2,4,-0.5903488927664436,1,3,3,1,0,2,1,0,2,1,1,2,2,0,0,1
1,-0.754750287215423,4,7,-0.4095955325563168,1,3,2,1,0,3,0,0,2,1,1,1,2,0,0,1
3,0.2335739649217523,4,9,-0.705800140804848,4,2,2,1,0,4,0,0,2,1,2,2,1,1,0,1
0,-0.754750287215423,1,4,-0.9399497032327369,1,2,4,0,0,4,0,1,0,1,1,1,1,0,0,0
2,1.2218982170589276,0,4,0.2066255038486665,1,2,4,0,0,1,2,0,2,1,1,2,1,1,0,0
2,-0.754750287215423,2,0,-0.8024905610370117,4,2,4,1,0,1,0,1,2,1,1,2,1,0,0,1
1,0.2335739649217523,2,3,0.26723740906882876,1,3,2,0,0,4,1,0,2,0,1,2,1,1,0,1
1,3.1985467213332783,2,0,2.574097658936196,1,4,2,1,0,4,1,0,2,1,1,3,1,1,0,1
3,-0.26058816114683536,1,4,-0.6444666652844456,0,3,4,1,0,4,2,0,0,1,1,1,1,0,0,1
1,0.2335739649217523,4,7,-0.5896273224662035,1,4,4,1,0,4,3,0,2,2,2,2,2,0,0,1
1,-1.2489124132840106,4,3,-0.7252825389113287,0,2,1,1,0,2,1,0,2,1,2,2,1,0,0,1
0,0.2335739649217523,2,3,-0.08488889744830452,0,2,2,1,0,4,2,1,2,1,1,2,1,0,0,0
0,-0.754750287215423,2,3,-0.9103653209228957,1,2,2,1,2,3,1,0,2,1,1,1,2,0,0,1
2,-1.0841917045944816,2,3,-0.7195099765094085,1,2,3,0,0,4,0,1,2,1,1,2,1,0,0,0
1,-1.2489124132840106,4,4,-0.9132516021238558,0,4,4,1,0,4,3,0,2,2,2,2,1,0,0,1
1,0.2335739649217523,2,1,-0.19925779003634886,1,1,4,0,0,1,3,0,2,1,1,3,1,1,0,1
1,-0.754750287215423,2,0,-0.7685767569257304,1,2,3,1,0,2,0,0,2,1,2,2,1,1,0,1
1,-0.26058816114683536,4,4,-0.5950390997180038,4,4,4,1,0,4,2,0,2,1,2,2,1,0,0,1
0,0.72773609099034,4,1,1.066376516584659,2,3,1,1,0,4,2,1,2,0,2,2,1,0,0,1
0,-0.013507098112541518,2,4,-0.22559510599510985,1,1,4,0,0,4,1,0,2,0,1,3,1,1,0,1
1,0.2335739649217523,4,1,-0.37315623239419543,0,3,4,1,0,4,2,0,2,1,2,2,2,1,0,1
1,-0.5076692241811291,2,4,-0.7281688201122888,3,4,4,1,0,3,1,0,1,1,1,2,1,1,0,1
2,-1.2489124132840106,2,4,-0.7804826668796908,1,4,4,1,0,4,2,0,2,1,1,2,2,0,0,1
0,0.2335739649217523,4,1,1.2207925608360248,1,0,2,1,0,4,3,0,2,2,2,3,1,1,0,1
2,-0.26058816114683536,2,1,-0.16317927502434748,1,2,1,1,0,3,2,1,2,0,1,2,1,1,0,1
0,-0.26058816114683536,2,0,-0.813674900690732,1,1,1,0,0,2,2,1,2,1,1,1,1,0,0,0
1,1.2218982170589276,2,9,1.5072559700313155,0,4,3,1,0,2,1,0,2,1,2,2,1,0,0,1
2,-0.754750287215423,4,1,-0.49474082798464,1,0,4,1,0,2,2,0,2,1,2,3,1,1,0,1
1,-0.9194709959049522,4,0,-0.7216746874101285,1,4,3,1,0,4,0,0,2,1,2,1,2,0,1,1
0,-1.2489124132840106,2,0,-0.9269614378284163,1,1,3,1,0,4,0,0,2,1,1,1,2,1,0,1
0,-0.26058816114683536,2,3,-0.2735795309610716,1,0,4,1,0,1,2,0,2,1,1,0,1,0,0,0
1,2.2102224691961028,4,1,-0.17328125922770787,0,4,4,1,0,3,2,0,2,1,2,2,2,1,0,1
0,-0.26058816114683536,0,9,-0.04592410123534306,1,3,3,1,0,1,1,0,0,1,1,2,1,1,0,1
0,-0.09586745245730613,4,0,-0.3594463966896349,1,2,4,1,2,2,1,0,0,0,2,2,1,0,1,0
0,2.2102224691961028,1,9,1.6068326714644394,1,3,2,0,2,4,2,0,2,0,1,2,1,0,0,0
2,2.2102224691961028,2,0,1.200949377579424,2,3,3,1,0,2,1,1,2,1,1,2,1,0,0,0
0,-1.2489124132840106,4,0,-0.9255182972279362,4,3,3,0,0,4,0,0,2,1,2,1,1,1,0,1
1,-0.754750287215423,2,4,-0.05566530028858343,1,2,2,1,0,4,2,0,2,1,1,2,1,1,0,1
2,-0.26058816114683536,2,4,-0.8533612672039336,1,2,4,1,2,2,0,0,2,1,1,1,1,0,0,1
0,-0.754750287215423,4,1,-0.6574549306887661,1,4,4,1,0,3,0,0,2,1,1,2,1,0,0,1
1,-0.8371106415601877,4,0,1.4419538578595932,1,2,1,1,0,4,1,0,2,1,2,1,1,0,0,1
2,-0.09586745245730613,0,1,1.0523058957299785,2,4,3,1,0,4,2,0,0,1,2,2,1,1,0,1
2,-0.5076692241811291,1,0,-0.7097687774561681,2,2,2,1,0,2,1,0,2,0,1,2,1,0,0,0
1,-0.5076692241811291,3,1,0.13086062232346363,1,1,1,0,0,2,1,0,2,1,2,1,1,0,0,1
2,0.72773609099034,4,0,0.722548268520286,1,0,4,1,0,2,2,0,2,1,2,3,1,0,0,0
1,-0.754750287215423,2,4,-0.3435718500843543,0,2,4,1,0,4,3,0,2,2,1,2,1,1,0,1
2,0.2335739649217523,2,0,-0.6769373287952469,1,1,3,0,0,4,2,0,2,1,1,1,1,1,0,0
2,0.72773609099034,2,3,0.21672748805202685,1,1,2,1,0,1,1,1,2,1,1,2,1,0,0,1
3,-1.2489124132840106,2,3,-0.4023798295539165,1,2,2,1,0,2,0,0,2,1,1,2,1,1,0,1
2,-1.001831350249717,2,4,-0.8807809386130546,3,2,4,0,0,3,0,0,2,1,1,1,1,0,0,1
0,0.2335739649217523,4,4,-0.7216746874101285,4,4,4,0,0,4,1,0,2,0,2,3,1,1,0,1
2,0.48065502795604614,0,9,1.835209671490408,1,4,2,0,0,4,3,0,2,2,2,3,1,1,0,0
2,-0.5076692241811291,2,6,-0.6195724899261648,2,2,4,1,2,2,0,1,2,1,1,2,1,0,0,1
3,-0.754750287215423,2,4,-0.6978628675022077,1,2,3,1,0,4,0,1,2,0,1,2,1,0,0,1
1,-0.26058816114683536,3,3,-0.5135016557908807,1,3,4,0,0,1,0,1,2,1,1,2,1,0,0,0
2,-0.5076692241811291,2,6,-0.6938942308508875,1,4,4,1,0,4,2,0,2,1,2,1,1,0,0,1
2,-0.754750287215423,2,4,-0.600450876969804,1,2,1,0,0,1,2,1,2,1,1,2,1,1,0,1
2,2.2102224691961028,3,7,1.0797255671390995,1,4,4,1,0,4,3,0,2,2,1,2,1,0,0,0
1,0.2335739649217523,4,4,-0.4979878943357201,1,3,4,1,2,2,2,0,2,1,2,2,1,1,0,1
1,-0.5076692241811291,2,5,-0.8504749860029734,0,1,4,0,0,1,0,1,2,1,1,2,1,0,0,1
1,-0.754750287215423,2,7,-0.9063966842715755,1,4,4,1,0,4,2,0,0,1,1,1,2,0,0,0
0,2.2102224691961028,4,1,1.118329578201941,1,4,4,1,0,4,3,0,2,2,2,2,1,1,0,0
1,-1.2489124132840106,4,4,-0.7195099765094085,2,2,1,0,0,1,1,0,2,1,2,2,1,0,0,1
2,-1.2489124132840106,3,9,-0.6430235246839656,2,4,1,1,0,2,2,0,0,1,2,2,2,0,0,1
0,-0.26058816114683536,2,4,-0.4868035546819997,1,2,4,0,0,4,2,0,0,0,2,2,1,0,0,0
0,-0.42530886983636457,4,0,-0.21874018814282958,1,4,2,1,2,4,1,0,0,0,1,2,1,1,0,0
0,0.72773609099034,2,3,1.1251844960542212,0,4,4,1,0,4,1,0,2,1,1,2,1,0,0,0
2,2.2102224691961028,0,9,3.2372207648567803,0,2,2,1,0,2,2,0,0,1,1,3,1,1,0,1
1,-1.001831350249717,2,3,-0.335634576781714,2,1,2,0,0,4,1,1,2,0,1,2,1,0,0,1
0,0.2335739649217523,4,0,-0.733219812213969,1,4,4,1,0,4,2,0,2,1,2,1,1,0,0,0
3,0.2335739649217523,2,3,-0.12241055306078595,1,4,3,1,0,4,3,0,2,2,1,2,1,0,0,1
2,-0.26058816114683536,3,3,0.38449258285783317,1,4,4,1,0,3,3,0,2,1,1,3,1,1,0,0
3,-1.4136331219735399,2,0,-0.626788192928565,0,1,1,1,0,2,0,0,2,1,1,1,2,0,1,1
0,0.2335739649217523,2,0,-0.6675569148921265,0,2,4,0,0,2,1,0,2,1,1,2,1,0,0,0
0,-0.754750287215423,4,4,-1.0268989244116602,1,3,4,0,0,3,0,0,2,1,4,1,1,1,0,1
2,1.2218982170589276,2,7,-0.3457365609850744,1,3,3,1,0,1,2,0,2,1,2,2,2,0,0,1
0,0.2335739649217523,2,0,-0.6711647663933267,0,2,4,0,0,4,0,0,2,0,1,2,1,0,0,0
2,0.2335739649217523,2,3,0.40397498096431395,0,2,1,0,0,4,1,0,2,1,1,1,1,1,0,1
1,0.2335739649217523,2,0,1.5014834076293953,1,2,1,1,0,4,1,0,2,1,1,1,2,0,0,1
1,-0.9194709959049522,2,3,-0.36846602544263524,1,2,2,1,0,2,0,0,0,0,1,1,1,0,0,0
1,0.5630153823008107,1,1,1.6569818073311213,0,1,3,1,2,4,0,0,0,0,2,2,2,1,0,1
2,-1.166552058939246,2,4,-0.2945050696680324,1,2,3,1,2,2,0,0,2,1,1,2,1,0,0,1
1,-0.26058816114683536,2,4,-0.6228195562772448,1,2,4,1,0,2,3,0,2,2,1,3,1,1,0,1
2,-1.001831350249717,2,3,-0.43340735246423767,0,3,2,1,0,1,2,1,2,1,1,2,1,1,0,1
1,-0.754750287215423,4,4,-0.813674900690732,0,4,4,1,0,4,2,0,2,1,2,2,1,0,0,1
2,2.7043845952646905,0,9,4.586918011455752,1,1,3,1,0,4,3,0,2,0,1,2,1,1,0,0
0,-0.754750287215423,2,3,-0.5813292640134433,1,2,2,0,1,3,1,0,2,1,1,2,1,0,0,1
1,-1.001831350249717,2,0,0.12472727477142338,2,2,1,1,2,2,0,0,2,0,1,2,2,0,1,1
0,0.2335739649217523,1,0,-0.32697573317883366,2,3,2,1,0,3,2,0,0,1,1,2,1,0,0,1
2,-0.754750287215423,2,4,-0.10870071735622543,1,3,2,0,0,1,0,0,2,1,1,2,1,0,0,1
2,0.3982946736112815,2,1,1.708213298648163,1,1,2,1,0,3,2,0,2,1,2,2,1,0,0,1
2,-1.001831350249717,4,7,-0.7559492766715299,4,4,4,1,0,3,3,0,2,2,2,2,2,0,0,0
1,0.2335739649217523,2,3,-0.8306318027463727,0,3,4,1,0,2,2,0,1,1,1,2,1,1,0,1
1,-0.26058816114683536,4,1,0.2232216207541871,1,3,3,1,0,1,2,0,2,1,2,2,1,0,0,1
1,0.2335739649217523,2,4,-0.6560117900882861,1,2,4,1,0,2,1,0,2,1,1,2,1,0,0,1
0,1.2218982170589276,3,7,1.3189261216686685,1,2,4,1,0,3,1,0,1,1,1,2,1,1,0,0
0,-0.754750287215423,2,3,-0.5679802134590027,1,2,2,1,0,2,0,0,2,1,1,2,1,0,0,1
1,-0.754750287215423,4,4,-0.5687017837592427,1,4,2,1,0,4,0,0,2,1,2,1,1,1,0,1
2,1.2218982170589276,3,9,0.44149663657679533,1,2,2,1,0,2,0,0,1,1,2,3,1,1,0,0
0,-0.013507098112541518,3,7,0.06591929530186116,1,1,2,1,0,1,1,0,2,1,2,2,1,0,0,0
0,-0.754750287215423,4,0,-0.9164986684749359,1,4,4,1,0,3,1,0,2,1,2,2,1,0,0,0
0,-0.754750287215423,2,3,1.6717739984860418,1,4,4,1,0,4,3,0,2,2,1,3,1,1,0,0
1,-0.5076692241811291,2,1,0.2095117850496266,2,1,1,0,0,4,2,1,2,1,1,2,1,1,0,1
1,-0.26058816114683536,4,0,-0.16462241562482754,1,3,2,1,0,2,1,0,0,1,2,2,1,0,0,0
2,-1.0841917045944816,2,4,-0.6556510049381661,1,2,4,1,2,2,0,0,2,1,1,2,1,0,1,1
2,1.2218982170589276,0,9,-0.4611878090234787,1,4,4,1,0,4,3,0,2,2,1,3,1,1,0,0
1,-0.754750287215423,4,4,-0.8782554425622144,0,4,4,0,0,3,1,0,0,1,1,1,2,0,0,0
0,-0.754750287215423,2,0,-0.891965278266775,1,3,4,1,0,2,0,0,2,1,1,2,1,0,0,0
0,-0.26058816114683536,2,4,-0.6805451802964471,1,2,4,1,0,3,0,0,0,1,1,2,1,0,0,0
1,-1.001831350249717,4,4,-0.05674765573894347,0,2,1,1,0,2,0,0,2,1,2,2,2,0,0,1
2,1.2218982170589276,3,0,1.7515075166625649,2,4,2,1,0,4,2,0,2,1,4,3,1,1,0,0
0,0.2335739649217523,2,1,-0.15127336507038702,0,4,2,0,0,4,0,0,2,0,1,2,1,0,0,1
1,-0.754750287215423,4,0,-0.9197457348260161,2,3,4,0,0,3,2,0,2,1,2,2,1,1,0,1
1,-0.754750287215423,4,4,-0.7000275784029277,1,2,4,0,0,2,1,0,2,1,2,2,1,0,0,1
1,-0.26058816114683536,2,3,0.06880557650282128,1,4,4,1,0,4,1,0,0,1,3,2,2,1,0,1
1,1.2218982170589276,2,3,2.7934550302091643,1,0,4,0,0,2,2,0,2,1,2,3,1,1,0,0
1,0.72773609099034,2,4,-0.4922153319337999,0,4,4,1,0,4,2,0,2,1,1,2,1,1,0,1
0,0.2335739649217523,2,4,-0.44892111391939826,1,2,2,1,0,4,0,1,2,0,1,1,2,0,0,0
0,-0.26058816114683536,2,3,-0.2775481676123918,1,2,2,1,0,2,2,1,2,1,1,2,1,0,0,0
2,-0.754750287215423,2,4,-0.7718238232768104,1,2,4,0,2,4,0,0,2,1,2,2,1,1,0,1
0,-1.2489124132840106,4,0,-0.9460830507847771,1,3,4,0,0,3,1,0,2,1,2,2,1,0,1,1
2,-0.754750287215423,4,0,-0.8201690333928923,1,3,2,1,0,3,0,0,2,1,2,1,2,0,0,1
2,-0.754750287215423,4,4,0.12328413417094333,1,2,1,0,0,1,0,1,2,1,1,1,1,0,0,1
2,2.2102224691961028,2,4,0.2697629051196689,0,3,4,1,0,1,2,0,2,1,2,2,2,1,0,1
2,-0.26058816114683536,2,9,-0.4655172308249189,4,2,4,1,0,2,1,0,2,1,1,1,1,1,0,1
1,-0.5076692241811291,3,4,-0.6325607553304852,1,2,4,1,0,3,0,0,0,1,2,2,1,0,0,1
0,2.2102224691961028,0,1,0.49561440909479737,1,4,3,1,0,4,3,1,2,2,2,2,2,0,0,0
2,-1.001831350249717,4,3,-0.4734545041275592,1,3,4,1,0,3,2,0,2,0,1,2,1,1,0,1
0,0.2335739649217523,2,3,1.6198209368687597,0,1,1,0,0,2,1,0,2,1,1,2,1,1,1,1
1,0.2335739649217523,2,0,-0.6340038959309653,2,1,4,1,0,3,0,0,2,1,1,2,1,1,0,1
0,1.2218982170589276,4,3,0.7719758340867279,1,2,3,1,2,2,1,0,2,1,2,2,1,0,0,1
0,-0.754750287215423,2,4,-0.9226320160269762,2,3,4,1,0,1,1,1,2,1,1,2,1,0,0,0
1,0.2335739649217523,2,9,0.4905634169931172,4,2,2,1,0,3,1,0,2,1,3,3,1,1,0,0
2,-0.26058816114683536,4,3,1.1291531327055413,1,4,2,1,0,1,3,0,2,1,1,2,1,1,0,1
2,1.2218982170589276,2,4,0.5641635876176,1,1,4,0,0,1,3,0,2,1,1,3,1,1,0,1
0,2.2102224691961028,4,1,1.0505019699793783,1,4,4,0,0,4,3,0,1,2,2,1,1,0,0,0
1,-1.2489124132840106,2,6,-0.9276830081286563,3,3,2,1,0,4,0,1,2,0,1,1,1,0,0,1
1,-1.2489124132840106,4,4,-0.4810309922800795,0,2,1,1,0,2,0,0,2,1,2,1,2,0,0,1
0,-1.001831350249717,2,3,-0.3951641265515162,1,2,3,1,0,2,0,0,2,1,1,2,1,0,0,1
2,0.2335739649217523,3,0,-0.4568583872220386,0,2,4,0,0,4,2,0,2,0,2,2,1,1,0,1
2,-1.001831350249717,2,3,-0.8198082482427723,1,2,1,0,0,2,2,0,2,1,1,2,1,0,1,0
1,0.2335739649217523,3,9,1.9542687710300124,1,1,2,1,0,2,2,0,0,1,2,2,1,1,0,0
1,0.72773609099034,2,1,0.5699361500195201,0,3,2,0,0,4,1,1,1,0,1,1,1,0,0,1
2,1.2218982170589276,3,0,-0.13323410756438636,2,4,4,1,0,3,3,0,2,2,1,2,1,0,0,1
3,-0.754750287215423,1,9,-0.9460830507847771,1,1,4,0,0,1,0,0,2,1,1,0,1,0,0,0
1,0.2335739649217523,2,4,-0.3009992023701927,3,4,3,1,0,2,2,0,0,1,2,2,1,1,0,0
0,-0.013507098112541518,1,0,-0.5715880649602029,0,2,4,1,0,2,1,0,2,1,2,1,2,0,0,0
2,0.2335739649217523,4,4,-0.5369526905486816,1,4,4,1,0,2,1,0,2,1,2,1,1,0,0,1
1,-1.4136331219735399,4,4,-0.6235411265774848,1,3,2,1,0,1,0,0,2,1,2,1,2,0,0,1
1,0.2335739649217523,3,9,-0.308936475672833,3,2,4,1,0,2,2,0,2,1,2,2,2,1,0,1
3,1.7160603431275152,4,1,0.5645243727677199,1,4,4,1,0,4,3,0,2,2,1,2,1,0,0,1
2,-0.26058816114683536,2,4,-0.7642473351242902,1,2,4,0,2,4,0,0,2,1,1,1,2,0,0,1
2,-1.001831350249717,2,4,-1.000561608452899,1,2,4,1,0,3,0,1,2,1,1,2,1,0,0,1
3,-0.754750287215423,4,0,-0.8270239512451726,3,3,4,1,0,2,0,0,2,1,3,2,1,1,0,0
1,2.2102224691961028,4,7,1.0385960600254178,1,2,1,1,0,3,3,0,0,2,1,2,1,1,0,1
0,-0.754750287215423,2,3,-0.49546239828488003,1,1,4,0,0,1,2,1,2,0,1,2,1,0,0,1
1,-0.754750287215423,4,7,0.12039785296998322,0,1,2,1,0,1,1,0,2,1,2,1,2,0,0,1
1,-1.2489124132840106,2,3,0.4977791199955175,1,1,1,0,0,4,1,0,2,1,1,2,1,0,0,0
0,1.4689792800932215,4,3,3.9497714363438075,0,3,4,1,0,4,1,0,2,1,2,3,1,1,0,1
2,-1.2489124132840106,2,4,-0.9529379686370573,1,1,3,1,0,3,0,0,2,1,1,1,1,0,1,1
0,-1.2489124132840106,2,3,-0.6700824109429666,1,2,1,1,0,2,0,0,0,1,1,1,1,1,0,1
