status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,personal_status,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,credit
1,2.2792743757744685,3,4,1.412543878568828,0,4,3,1,0,3,2,0,0,1,2,2,2,0,0,1
1,-0.7113179143368468,2,3,-0.5190982855210599,1,2,3,1,0,2,0,1,2,0,1,1,1,0,0,1
2,0.03633015819098203,2,9,-0.16631756853279694,2,4,4,1,0,2,2,0,0,0,2,1,1,0,0,0
0,1.2824102790706966,4,7,1.7045855732127653,1,2,3,0,0,2,3,0,2,1,2,3,1,1,0,0
1,-0.7113179143368468,3,6,-0.5943157957497885,4,4,4,1,0,4,3,0,2,2,2,2,2,0,0,0
1,-0.2128858659849609,3,4,-0.32416839985787554,1,0,2,1,0,3,0,0,2,1,2,2,1,0,0,1
2,1.2824102790706966,3,9,0.4297723716836072,1,2,2,1,0,2,0,0,1,1,2,3,1,1,0,0
0,-0.2128858659849609,2,3,-0.20445602442341995,4,2,4,1,0,2,2,0,2,1,1,2,1,0,0,1
1,-1.2097499626887327,2,3,-0.09180632600574642,3,2,1,1,0,2,2,0,2,1,1,2,1,1,0,1
1,0.7839782307188108,3,9,0.36514887698005155,2,2,2,1,0,2,1,0,2,1,2,1,1,0,0,1
0,0.28554618236692497,4,9,-0.6554079519449532,2,3,4,1,0,1,0,0,2,1,2,2,1,1,0,1
2,2.2792743757744685,0,9,3.9491043291460977,1,2,2,1,0,2,2,0,2,1,1,2,1,1,0,0
1,-0.2128858659849609,4,0,-0.6031441420207662,1,2,3,1,0,2,1,0,0,1,2,2,1,0,0,0
1,1.7808423274225826,2,4,1.3871182413084127,0,3,2,1,0,4,1,0,2,0,1,2,1,1,0,1
0,-0.7113179143368468,2,0,-0.7309785960245211,1,2,4,1,0,3,0,0,2,1,1,1,1,0,0,1
1,-0.2128858659849609,2,4,-0.7458102177597633,0,1,4,0,0,2,0,1,2,0,1,2,1,1,0,1
0,-0.2128858659849609,2,4,-0.4597717985800907,0,3,2,1,0,4,2,1,2,0,2,1,1,0,0,1
2,2.2792743757744685,2,4,-0.06284935023694006,1,3,4,1,0,4,0,0,2,1,2,2,1,0,0,0
1,-0.877461930454142,4,3,-0.3856136899038793,1,1,1,0,0,3,0,1,2,0,2,2,1,0,0,1
0,2.2792743757744685,2,9,0.37786169561025923,1,1,3,0,0,4,1,1,2,0,1,2,1,0,0,0
1,-0.04674184986766561,4,0,0.08723253636967829,0,1,2,1,0,4,0,0,2,1,2,2,1,1,0,1
0,1.2824102790706966,4,3,1.0562318230721741,1,1,4,0,1,4,3,1,2,0,2,1,1,1,0,0
2,-0.877461930454142,2,3,-0.6063223466783181,1,2,4,1,0,2,2,0,2,1,1,1,1,0,0,1
2,-1.2097499626887327,2,4,-0.9725221499984668,1,3,3,1,2,3,0,0,0,1,1,1,1,0,0,1
2,-1.2097499626887327,1,0,-0.8146713186733883,2,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0
2,-0.7113179143368468,4,1,-0.48660997124386246,1,0,4,1,0,2,2,0,2,1,2,3,1,1,0,1
1,-0.2128858659849609,2,9,-0.45482792466834326,1,3,4,1,0,1,2,0,1,1,2,2,1,1,0,1
2,0.7839782307188108,2,3,0.0716946469327578,2,2,2,0,1,4,2,1,2,0,1,2,1,0,0,0
1,-0.7113179143368468,4,7,-0.17302711169873988,1,4,2,0,0,4,3,0,0,2,3,1,1,0,0,1
0,-0.9605339385127897,2,0,-0.9124893953558194,1,2,4,1,0,3,2,0,2,1,1,1,1,0,0,0
0,-0.9605339385127897,4,6,-0.6886025339238288,2,4,3,1,2,4,0,0,2,1,2,2,2,0,1,1
0,-0.7113179143368468,2,3,-0.23341300019222633,1,2,2,1,0,1,2,0,2,1,1,2,1,0,0,1
1,0.28554618236692497,2,9,0.4777985753977251,4,2,2,1,0,3,1,0,2,1,3,3,1,1,0,0
0,-1.2097499626887327,4,0,-0.9082517891457502,4,3,3,0,0,4,0,0,2,1,2,1,1,1,0,1
2,0.28554618236692497,2,1,-0.16878950548867067,0,4,4,1,0,4,3,0,0,2,1,2,1,1,0,1
1,-0.4621018901609038,4,3,-0.1589017576651758,1,3,2,0,1,3,2,1,0,1,2,2,1,0,0,1
1,3.27613847247824,3,4,4.384165233379871,1,3,2,1,0,4,2,1,2,1,2,2,1,1,0,1
0,-0.7113179143368468,1,8,-1.0237265583701365,1,4,4,1,0,1,2,0,0,1,1,1,1,0,0,1
1,-0.2128858659849609,4,4,1.000083540788757,1,4,3,1,0,4,2,0,2,1,2,2,1,1,0,1
1,0.28554618236692497,2,0,-0.6229196376677558,2,1,4,1,0,3,0,0,2,1,1,2,1,1,0,1
0,1.2824102790706966,2,0,0.0038929475716502205,1,3,2,1,0,4,3,0,0,2,1,3,2,1,0,1
1,-1.2097499626887327,0,4,-0.9930039133471347,1,4,4,1,0,4,2,0,2,1,1,1,1,0,0,1
1,2.2792743757744685,2,4,2.466295289472708,0,3,4,1,0,3,2,0,1,1,1,2,1,1,0,1
1,-0.7113179143368468,2,4,-0.3767853436329017,1,1,2,0,0,2,2,0,0,1,1,2,1,0,0,1
1,-0.4621018901609038,2,0,0.11230503977925453,0,2,3,1,0,2,3,0,2,1,1,2,1,0,0,1
1,-0.7113179143368468,2,0,0.10206415810492057,0,1,2,1,0,3,1,0,2,1,1,3,2,1,0,1
1,1.0331942548947537,4,1,1.4178408863314147,1,3,3,1,0,2,2,0,2,1,2,3,1,1,0,1
1,-0.4621018901609038,2,1,-0.6843649277137596,0,4,4,1,0,4,3,0,0,2,1,2,2,0,0,1
1,0.03633015819098203,2,9,-0.5883125202855238,4,4,4,0,0,4,0,0,0,1,1,1,1,0,0,1
2,-0.2128858659849609,4,3,0.13208053542624423,1,4,3,0,0,4,1,0,2,1,1,2,1,1,0,1
1,-0.9605339385127897,4,7,-0.8129056494191927,3,4,4,1,0,2,2,0,2,1,2,2,1,1,0,1
2,-0.7113179143368468,4,0,-0.8051367047007325,1,3,2,1,0,3,0,0,2,1,2,1,2,0,0,1
2,0.28554618236692497,2,4,-0.12076330177455279,2,1,2,1,0,1,2,0,2,1,1,2,1,0,0,1
3,-1.2097499626887327,4,0,-0.6762428491444602,2,4,2,1,0,4,2,0,2,1,2,2,2,1,0,1
1,-0.877461930454142,2,3,-0.3630131234501768,1,2,2,1,0,2,0,0,0,0,1,1,1,0,0,0
1,-0.7113179143368468,4,4,-0.6875431323713115,1,2,4,0,0,2,1,0,2,1,2,2,1,0,0,1
0,1.5316263032466395,4,3,3.8636459372430347,0,3,4,1,0,4,1,0,2,1,2,3,1,1,0,1
1,-0.7113179143368468,4,7,-0.43293362591631895,0,3,4,0,0,2,2,0,2,1,1,2,1,0,0,1
3,-0.7113179143368468,2,3,-0.6229196376677558,1,1,4,0,0,1,1,0,0,1,1,3,1,1,0,1
1,-0.7113179143368468,4,0,-0.8164369879275837,1,0,1,0,0,2,1,0,2,1,1,0,1,0,0,1
0,1.2824102790706966,2,0,-0.4929663805589663,1,1,4,0,0,4,2,0,2,1,1,2,1,1,0,0
1,-0.7113179143368468,2,3,-0.5303985687479111,1,3,3,0,0,4,0,0,2,1,1,1,1,0,0,1
0,-0.7113179143368468,2,4,-0.8930670335596689,1,4,4,1,0,4,0,0,1,1,1,1,1,0,0,0
1,-0.7113179143368468,2,1,0.5074618188682096,0,1,1,0,0,4,2,1,2,0,1,2,1,0,0,1
0,2.2792743757744685,4,1,1.0922514758577626,1,4,4,1,0,4,3,0,2,2,2,2,1,1,0,0
2,0.28554618236692497,4,4,-0.7140281711842441,2,1,4,1,0,4,3,0,0,1,2,2,2,0,0,0
1,0.28554618236692497,4,1,1.2727028736365438,0,2,2,1,0,4,1,0,2,1,2,3,2,1,0,1
2,0.7839782307188108,2,4,-0.5378143796155322,0,2,4,0,0,1,2,0,2,1,1,2,1,0,0,1
0,-0.2128858659849609,4,0,0.25708991862328634,1,4,1,0,0,4,0,0,0,0,3,2,1,1,0,0
0,0.28554618236692497,2,3,-0.07662157041966504,1,2,2,1,0,2,0,1,2,0,1,1,1,0,0,1
3,-0.4621018901609038,2,7,-1.005010464275664,1,1,4,0,0,4,1,1,2,0,1,2,1,1,0,1
2,-0.7113179143368468,2,0,-0.43646496442470994,1,3,3,1,0,4,1,0,2,0,1,2,2,1,0,1
2,2.0300583515985253,4,1,0.47250156763513856,2,0,3,1,0,4,2,0,2,1,1,2,1,0,0,1
2,-0.7113179143368468,2,4,-0.6734177783377474,1,1,2,1,0,1,2,1,1,1,1,2,1,0,0,0
0,0.28554618236692497,2,0,-0.6342199208946071,1,3,4,0,0,4,2,1,2,0,2,2,1,0,0,0
0,-0.7113179143368468,4,0,0.5667883058091788,1,4,3,1,1,4,1,0,2,0,2,2,1,1,0,0
1,-0.2128858659849609,4,4,-0.7556979655832582,1,0,4,0,0,4,2,0,2,1,2,0,1,0,0,1
0,-0.7113179143368468,2,3,-0.6882494000729897,1,2,4,1,2,1,1,1,2,1,1,1,1,0,0,1
2,-0.4621018901609038,0,0,-0.5155669470126688,1,1,2,0,0,1,0,0,2,0,2,0,1,0,0,0
2,-0.2128858659849609,4,3,-0.6861305969679551,1,1,4,0,0,1,1,0,2,1,2,2,1,0,0,1
0,-0.7113179143368468,2,3,1.6339588030449448,1,4,4,1,0,4,3,0,2,2,1,3,1,1,0,0
0,-1.2097499626887327,4,4,-0.730625462173682,0,4,4,1,0,4,0,0,2,1,2,2,1,1,0,1
2,-0.3790298821022562,4,0,-0.7285066590686473,1,0,2,1,0,3,2,0,2,2,3,0,1,1,0,1
1,-0.5451738982195514,3,0,-0.8602255854316324,1,2,4,1,0,2,2,0,2,1,2,1,1,0,0,1
0,-0.4621018901609038,2,0,-0.5356955765104976,1,1,2,1,0,3,0,0,2,1,1,2,1,0,0,1
0,-0.7113179143368468,2,3,-0.571362095445247,1,2,2,0,1,3,1,0,2,1,1,2,1,0,0,1
0,-0.2128858659849609,1,4,-0.4583592631767343,1,1,3,1,1,4,3,0,0,2,1,3,1,1,0,1
2,-0.9605339385127897,1,0,-0.6359855901488026,2,3,2,1,0,3,3,0,2,1,1,2,1,0,0,0
2,2.7777064241263543,0,9,4.487280317824889,1,1,3,1,0,4,3,0,2,0,1,2,1,1,0,0
2,1.2824102790706966,3,0,-0.3577161156875902,1,4,4,1,0,4,3,0,0,2,2,2,1,1,0,0
1,0.03633015819098203,4,0,3.334298294835221,0,4,4,1,0,4,3,0,2,2,1,3,1,1,0,0
1,0.03633015819098203,2,1,-0.26907951912697564,0,4,4,1,0,4,0,0,2,1,1,3,1,1,0,1
3,-0.7113179143368468,2,4,-0.4791941603762413,1,2,2,0,0,2,2,0,2,0,1,1,1,1,0,1
2,-0.7113179143368468,2,4,-0.10875675084602332,1,3,2,0,0,1,0,0,2,1,1,2,1,0,0,1
1,1.2824102790706966,4,4,0.03673439569968671,0,4,4,1,0,2,2,0,2,1,1,2,1,1,0,1
1,2.2792743757744685,4,1,1.984620716928173,0,3,2,1,0,1,3,0,2,2,2,2,1,1,0,1
0,-0.7113179143368468,2,0,0.14585275560896924,4,2,1,1,0,3,1,0,2,1,1,2,2,0,0,1
2,2.2792743757744685,4,3,0.6561311700714716,1,2,2,0,0,3,2,0,2,1,1,3,1,1,0,0
0,0.28554618236692497,1,2,-0.6638831643650916,0,4,4,1,0,3,2,0,1,1,1,3,1,1,0,0
1,0.28554618236692497,4,3,0.19034762081469608,4,2,4,1,0,4,0,0,2,1,1,2,1,1,0,1
2,2.2792743757744685,3,2,1.534021923257479,2,0,2,1,0,4,3,0,2,2,1,3,1,1,0,1
0,0.28554618236692497,2,3,-0.0014040601909363095,1,1,4,0,0,4,0,1,2,0,1,1,1,1,0,0
2,-0.7113179143368468,2,4,-0.8729384040618401,3,2,4,1,0,3,0,0,2,1,1,1,1,0,0,0
2,3.27613847247824,2,7,1.0770667202716813,1,2,4,1,0,4,3,0,2,2,1,2,1,0,0,0
2,-0.7113179143368468,2,3,-0.7963083584297549,4,1,1,0,0,4,0,1,2,0,1,1,1,0,0,1
2,-0.9605339385127897,2,3,-0.4265772166012151,0,3,2,1,0,1,2,1,2,1,1,2,1,1,0,1
1,-1.2097499626887327,2,4,-0.39903277623576516,1,3,2,1,0,2,0,0,2,0,1,2,1,0,0,1
1,-0.877461930454142,2,0,-0.661764361260057,1,2,2,0,0,4,2,0,2,1,1,2,1,1,0,1
1,-1.2097499626887327,4,0,-1.0551554710948168,4,2,2,0,0,2,0,0,0,1,2,1,1,0,0,1
1,-1.2097499626887327,4,0,-1.0156044798008372,2,2,4,0,0,4,2,0,2,1,2,1,1,0,0,1
3,0.28554618236692497,4,9,-0.6931932739847372,4,2,2,1,0,4,0,0,2,1,2,2,1,1,0,1
1,-0.2128858659849609,2,3,-0.25530729894425064,1,2,3,1,0,4,0,0,2,1,1,2,1,1,0,1
1,0.28554618236692497,4,0,-0.6889556677746679,4,4,4,0,0,4,0,0,2,1,2,2,1,1,0,1
2,1.2824102790706966,2,4,-0.3231089983053582,1,3,4,1,0,4,2,1,2,0,1,2,1,0,0,1
2,-1.2097499626887327,3,0,-0.7165001081401179,1,0,4,1,0,4,1,0,2,1,1,3,1,1,0,0
0,-0.4621018901609038,2,9,-0.858813050028276,1,2,4,0,0,4,1,1,2,1,1,1,1,0,0,1
2,-0.2128858659849609,2,4,-0.8376250189779298,1,2,4,1,2,2,0,0,2,1,1,1,1,0,0,1
1,-0.877461930454142,2,0,-0.5794841740145463,3,2,3,1,0,2,3,0,2,0,1,1,2,0,1,1
1,0.28554618236692497,3,9,1.9104626082519618,1,1,2,1,0,2,2,0,0,1,2,2,1,1,0,0
3,-0.877461930454142,2,3,-0.6931932739847372,1,1,4,0,0,2,1,1,2,1,1,2,1,0,0,1
0,-0.4621018901609038,2,0,-0.25671983434760703,1,0,1,0,0,4,2,1,2,0,1,2,1,0,0,1
0,2.196202367715821,2,0,2.642862214892259,1,1,1,0,0,1,0,0,2,1,1,1,1,1,0,1
0,1.2824102790706966,2,1,0.7963253088545951,1,4,2,1,0,4,3,0,2,2,1,2,2,0,0,1
1,0.28554618236692497,2,0,1.4672796254488887,1,2,1,1,0,4,1,0,2,1,1,1,2,0,0,1
0,1.7808423274225826,4,6,0.05509735594332001,1,0,4,1,1,4,2,0,2,1,2,0,1,0,0,1
1,0.28554618236692497,2,1,0.775137277804249,0,0,2,0,0,4,1,0,2,0,1,3,1,1,0,1
0,1.2824102790706966,2,3,-0.18573993032894756,1,4,2,1,0,2,1,0,0,1,1,2,2,0,0,0
1,-0.4621018901609038,4,4,-0.6239790392202731,1,2,4,1,0,4,3,0,2,2,2,2,1,1,0,1
3,-0.7113179143368468,2,4,0.05686302519751552,0,4,2,1,0,3,2,0,2,1,1,3,1,0,0,1
0,-0.2128858659849609,2,3,-0.2701389206794929,1,0,4,1,0,1,2,0,2,1,1,0,1,0,0,0
0,0.28554618236692497,1,3,-0.14477640363161173,3,2,4,1,0,4,0,1,1,1,1,2,1,1,0,1
1,-0.7113179143368468,4,4,-0.8902419627529561,1,4,4,1,0,4,0,0,2,1,3,2,1,0,0,1
1,-0.9605339385127897,4,3,-0.29379888868571274,1,0,2,1,0,3,2,0,2,1,1,3,1,0,0,1
0,-0.7113179143368468,2,3,-0.893420167410508,1,2,2,1,2,3,1,0,2,1,1,1,2,0,0,1
0,1.2824102790706966,2,0,2.1304649973247223,1,3,2,1,0,1,2,1,2,1,1,2,1,1,0,0
2,-1.2097499626887327,2,6,-0.9831161655236399,1,1,3,1,0,1,1,1,2,1,1,1,1,0,0,1
1,-0.2128858659849609,4,4,-0.29450515638739094,1,2,2,0,0,2,2,0,2,1,2,2,1,0,0,1
0,-0.2128858659849609,2,0,0.4032873328706746,2,2,3,1,0,4,2,0,2,1,1,1,2,1,0,1
1,0.28554618236692497,2,1,2.132583800429757,0,2,2,1,0,4,3,0,2,2,1,2,1,1,0,1
1,0.03633015819098203,3,1,-0.0865093182431599,1,2,3,1,0,2,0,0,1,1,2,1,1,0,0,1
1,-0.877461930454142,2,0,-0.6811867230562076,0,2,4,1,2,4,1,0,2,1,1,1,1,0,0,0
1,-0.7113179143368468,2,0,-0.2994490302991384,0,4,4,1,0,3,2,0,2,1,1,2,1,1,0,1
0,1.7808423274225826,2,4,1.3899433121151257,0,3,4,0,0,3,2,0,2,1,1,3,1,1,0,0
0,-1.2097499626887327,2,7,-0.9852349686286744,1,1,4,0,0,4,1,1,2,1,1,2,1,0,0,0
1,-1.2928219707473803,2,9,0.07416658388863152,1,3,1,1,0,4,0,0,2,1,1,1,1,0,0,1
1,0.28554618236692497,3,9,0.22071713198685886,1,2,1,1,0,2,3,0,2,2,1,2,1,0,0,1
2,-0.9605339385127897,2,4,-0.9817036301202835,1,2,4,1,0,3,0,1,2,1,1,2,1,0,0,1
0,0.7839782307188108,0,3,0.4749735045910123,1,2,2,1,2,2,0,0,2,1,2,2,1,0,0,1
2,2.0300583515985253,4,4,0.532534322277786,1,1,4,1,0,2,1,0,2,1,2,1,1,0,0,0
2,-0.4621018901609038,2,6,-0.2143437722469148,2,2,3,0,0,2,0,0,2,1,1,1,1,0,0,1
1,0.28554618236692497,2,9,-0.6991965494490019,1,3,4,1,0,1,0,0,2,1,1,2,1,1,0,1
1,-0.2128858659849609,4,0,-0.7804173351419953,1,2,4,0,0,3,0,0,2,1,2,2,1,0,0,1
3,-0.4621018901609038,4,1,-0.31004304582431147,3,2,2,1,0,2,2,0,2,1,1,2,1,1,0,1
0,0.28554618236692497,2,4,-0.2821454716080224,1,1,4,0,0,4,0,0,2,1,1,2,1,1,0,0
3,0.28554618236692497,2,4,-0.6991965494490019,3,2,3,0,0,3,2,0,2,1,1,1,1,0,0,1
3,-0.7113179143368468,1,9,-0.928380418643579,1,1,4,0,0,1,0,0,2,1,1,0,1,0,0,0
3,-0.4621018901609038,2,7,-0.47071894795610286,1,4,4,1,0,4,2,0,2,0,1,3,1,1,0,1
1,0.28554618236692497,2,4,-0.644460802568941,1,2,4,1,0,2,1,0,2,1,1,2,1,0,0,1
1,-0.7113179143368468,4,7,-0.8958921043663817,1,2,4,1,0,2,2,0,2,1,2,2,1,0,0,1
0,0.28554618236692497,2,0,-0.6557610857957923,0,2,4,0,0,2,1,0,2,1,1,2,1,0,0,0
3,-0.7113179143368468,2,3,-0.3485346355657736,1,2,1,0,0,2,2,0,2,1,1,1,1,0,0,1
0,-1.0436059465714373,4,2,-0.7323911314278775,1,4,3,1,0,4,3,0,0,2,2,3,2,1,0,1
1,-1.2097499626887327,2,3,-0.5985534019598577,4,2,4,1,0,2,0,0,2,1,1,2,1,0,0,1
1,-0.4621018901609038,2,1,0.5011054095531058,1,2,3,1,0,2,2,0,2,1,1,2,1,1,0,1
0,-0.7113179143368468,2,3,-0.23305986634138723,1,0,3,0,0,4,3,0,2,2,1,3,1,0,0,1
0,-0.7113179143368468,1,4,-0.38455428835136196,1,2,4,1,0,1,3,0,2,2,1,2,1,0,0,0
1,0.5347622065428679,4,3,0.4548448750931835,4,1,4,1,0,2,0,0,1,1,2,1,2,1,0,1
2,0.28554618236692497,4,9,-0.4601249324309298,1,4,4,1,0,4,0,0,2,1,2,2,1,1,0,0
3,-1.2097499626887327,4,7,-0.7737077919760523,1,2,2,0,0,4,1,0,2,1,1,1,1,0,0,1
2,0.28554618236692497,2,0,-0.7034341556590711,1,1,4,1,0,2,0,1,1,1,1,1,1,0,0,0
2,1.2824102790706966,3,9,2.337401433916436,2,3,1,1,0,3,1,0,2,1,2,1,2,1,0,1
3,-0.7113179143368468,1,4,-0.9990071888113995,4,2,3,0,0,3,0,0,2,0,2,2,1,0,0,1
2,-0.7113179143368468,4,5,-0.6405763302097109,1,3,4,1,0,3,1,0,2,1,1,2,1,0,0,1
1,-0.7113179143368468,2,4,-0.4113924610151337,2,2,4,0,1,2,0,0,2,1,1,2,1,0,0,1
3,-0.7113179143368468,4,0,-0.8118462478666754,3,3,4,1,0,2,0,0,2,1,3,2,1,1,0,0
3,-0.2128858659849609,2,0,-0.45094345230911315,1,4,3,0,0,2,2,1,2,1,1,3,1,0,0,1
1,-1.2097499626887327,4,4,-0.5946689296006277,1,3,1,0,0,2,2,1,2,0,2,2,1,1,0,1
1,0.28554618236692497,2,3,-0.8153775863750664,0,3,4,1,0,2,2,0,1,1,1,2,1,1,0,1
2,0.7839782307188108,3,4,-0.4657750740443554,2,1,4,1,0,3,3,0,1,1,2,3,1,0,0,0
1,-1.126677954630085,4,4,-0.8856512226920478,0,4,4,1,0,2,1,0,2,0,2,1,1,1,0,1
0,-0.5451738982195514,2,0,0.25956185557916006,1,0,1,1,0,4,3,1,2,2,1,2,1,0,0,1
1,-0.9605339385127897,2,4,-0.6215071022643994,1,3,4,1,0,2,2,1,2,1,1,2,1,0,0,0
1,-1.2097499626887327,2,1,-0.7069654941674621,3,2,2,1,0,4,1,0,2,0,1,2,1,0,0,1
1,2.2792743757744685,1,9,0.13102113387372694,1,2,1,0,0,1,0,0,1,1,1,2,1,0,0,1
1,-0.4621018901609038,2,0,-0.018354485031213206,4,3,2,0,0,3,2,1,2,0,1,2,1,0,0,1
1,0.7839782307188108,2,4,-0.48413803428798874,0,4,4,1,0,4,2,0,2,1,1,2,1,1,0,1
1,0.03633015819098203,3,9,-0.23235359863970903,3,1,4,1,0,2,0,0,0,1,1,1,2,0,0,0
0,-0.2128858659849609,2,4,0.09570774878981674,1,3,4,0,2,1,0,0,2,1,1,2,1,0,0,1
2,-0.4621018901609038,2,4,-0.6335136531929288,0,1,4,1,0,1,1,1,2,1,1,2,1,0,0,1
0,0.28554618236692497,2,2,-0.5236890255819682,1,4,4,0,2,4,0,0,2,1,1,1,1,1,0,1
3,-0.7113179143368468,3,0,-0.34994717096913,1,2,2,0,0,2,2,0,1,1,2,2,1,1,0,1
1,-0.7113179143368468,2,4,-0.869407065553449,1,2,4,1,0,2,0,0,2,1,1,2,1,0,0,1
0,-0.7113179143368468,4,0,0.09217641028142572,1,2,3,0,1,2,0,0,2,1,2,2,1,0,0,0
0,-1.2097499626887327,2,0,-0.7186189112451524,2,4,3,1,0,2,1,0,2,1,1,2,1,1,0,1
1,-0.7113179143368468,2,4,-0.3873793591580748,2,3,3,1,0,1,3,0,2,1,1,2,1,0,0,1
1,-0.877461930454142,2,8,-0.827737271154435,0,3,4,0,0,3,1,0,2,1,1,2,1,1,0,1
1,-0.9605339385127897,2,9,-0.6317479839387333,1,3,3,0,0,2,2,0,2,1,2,2,1,0,0,1
2,-0.2128858659849609,4,4,-0.7037872895099102,1,2,4,1,0,2,2,0,2,1,1,2,1,0,0,0
3,-0.9605339385127897,0,4,-0.6712989752327128,1,1,4,1,0,2,2,0,2,1,2,3,1,1,0,0
2,0.28554618236692497,3,9,0.5205277713492564,0,2,4,1,0,2,1,0,0,1,2,3,1,1,0,1
3,0.28554618236692497,2,3,-0.4636562709393208,1,2,2,1,0,2,0,0,2,1,1,2,1,0,0,1
