status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,personal_status,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,credit
2,-1.2404748924077325,2,4,-0.43165852669619603,1,1,4,1,0,3,2,0,2,0,1,3,1,1,0,1
1,-0.2486239656424879,4,4,-0.3697954650889783,1,2,2,0,0,1,2,0,2,1,2,2,1,0,0,1
2,-1.2404748924077325,2,4,-0.9523687538243774,1,1,3,1,0,3,0,0,2,1,1,1,1,0,1,1
0,2.14834910737352,2,0,2.629325761628938,1,1,1,0,0,1,0,0,2,1,1,1,1,1,0,1
2,1.239152424505379,2,4,0.5341122407947689,1,1,4,0,0,1,3,0,2,1,1,3,1,1,0,1
0,-0.2486239656424879,2,3,-0.44014260371661446,1,2,1,0,0,4,0,1,0,0,1,2,1,0,0,0
1,-0.7445494290251102,1,8,0.057589914814600254,3,2,4,0,0,3,0,0,2,1,1,1,2,0,0,1
0,0.2473014977401344,2,0,0.5418893113968192,1,3,2,1,1,3,1,0,2,1,1,2,1,1,0,0
1,0.2473014977401344,4,4,-0.2379387680633085,1,4,4,1,1,3,0,0,2,1,2,2,1,0,0,1
1,-0.5792409412309028,3,0,-0.8774260734773479,1,2,4,1,0,2,2,0,2,1,2,1,1,0,0,1
2,-0.2486239656424879,2,4,-0.7674865754210923,1,2,4,0,2,4,0,0,2,1,1,1,2,0,0,1
1,2.2310033512706235,3,4,1.3977205808315285,0,4,3,1,0,3,2,0,0,1,2,2,2,0,0,1
1,0.2473014977401344,2,4,0.05158036025847053,3,4,3,1,0,2,2,0,2,1,1,2,2,1,0,1
2,-0.2486239656424879,0,0,-0.35565533672161426,2,1,3,0,0,3,2,0,2,1,2,2,1,0,0,0
2,0.2473014977401344,2,1,-0.18526678989487738,0,4,4,1,0,4,3,0,0,2,1,2,1,1,0,1
2,0.2473014977401344,2,4,-0.06790372444575574,2,1,3,1,0,2,2,1,2,0,1,2,1,1,0,0
3,-1.2404748924077325,3,4,-0.9194929553702559,1,1,2,0,0,1,1,0,0,1,1,2,1,0,0,1
1,-0.9098579168193176,2,0,-0.6981999464210085,0,2,4,1,2,4,1,0,2,1,1,1,1,0,0,0
1,-0.827203672922214,4,0,-0.668505676849544,1,1,4,0,0,4,2,0,2,1,2,3,1,0,0,1
0,-1.2404748924077325,2,1,-0.6829993084260921,3,0,1,0,0,2,1,1,2,0,1,0,1,1,0,1
1,-0.2486239656424879,4,0,-0.620075737191322,1,2,3,1,0,2,1,0,0,1,2,2,1,0,0,0
0,-0.0006612339511767569,2,0,0.16929692891677628,0,3,2,1,1,2,0,1,2,1,1,1,1,0,1,1
2,-0.7445494290251102,2,4,-0.7749101428139584,1,2,4,0,2,4,0,0,2,1,2,2,1,1,0,1
1,-0.7445494290251102,2,1,-0.29662030078786933,0,1,2,1,0,4,2,0,2,0,1,2,1,1,0,1
1,0.2473014977401344,1,9,-0.6098241441249831,1,3,4,1,0,4,2,0,0,1,1,2,1,1,0,1
1,-0.49658669733379907,2,3,-0.20364895677245065,1,1,2,1,0,3,1,0,0,1,2,1,1,0,0,1
1,-0.0006612339511767569,0,0,0.607640908305062,0,2,1,0,0,4,1,0,0,1,2,2,1,1,0,0
0,1.239152424505379,2,3,-0.20223494393571426,1,4,2,1,0,2,1,0,0,1,1,2,2,0,0,0
1,0.2473014977401344,4,0,-0.47513942142584054,4,4,4,1,0,4,0,0,2,1,1,2,1,1,0,1
1,2.726928814653246,0,1,2.1747206346181835,0,2,2,1,0,2,1,0,2,1,1,1,2,0,0,1
1,0.2473014977401344,2,0,-0.3637859105328486,0,1,4,1,0,1,1,0,2,1,1,2,1,0,0,1
0,0.2473014977401344,1,3,0.02294660031455832,3,1,4,1,0,4,3,0,2,2,1,2,2,1,0,0
0,-0.49658669733379907,2,0,-0.664970644757703,1,2,2,0,0,4,2,0,2,0,1,2,1,0,0,1
2,-0.7445494290251102,2,0,1.4804403317806085,0,0,1,0,0,2,0,1,2,0,1,0,1,0,0,1
0,-0.7445494290251102,2,3,-0.5041266845789368,1,1,4,0,0,1,2,1,2,0,1,2,1,0,0,1
1,-0.0006612339511767569,2,1,0.6942491945551669,0,2,1,1,0,3,2,0,2,1,1,2,1,0,0,1
2,3.2228542780358684,2,0,3.797653867982393,1,3,4,1,0,2,3,0,2,1,1,3,1,1,0,0
1,-0.2486239656424879,3,3,-0.5218018450381419,1,3,4,0,0,1,0,1,2,1,1,2,1,0,0,0
1,0.2473014977401344,4,4,-0.6250247821198995,4,2,4,0,0,1,0,0,2,1,2,1,1,0,0,1
2,-0.49658669733379907,2,4,-0.8774260734773479,1,4,4,1,0,3,2,0,2,1,1,2,2,0,0,0
2,-0.7445494290251102,2,4,-0.9399961415029339,1,1,4,1,2,1,0,0,0,1,1,1,1,0,0,1
1,0.7432269611227567,3,9,0.3492300623914839,2,2,2,1,0,2,1,0,2,1,2,1,1,0,0,1
1,-0.2486239656424879,2,3,-0.6190152275637698,1,1,4,1,1,1,1,0,2,1,1,1,2,0,0,0
0,-0.7445494290251102,2,3,-0.7077445330689792,1,2,2,0,0,4,2,1,2,0,1,2,1,0,0,0
1,1.239152424505379,2,4,-0.3482317693287481,3,4,4,1,0,4,2,0,2,1,1,2,1,0,0,1
1,-0.9098579168193176,2,0,-0.6787572699158829,1,2,2,0,0,4,2,0,2,1,1,2,1,1,0,1
2,-0.7445494290251102,2,3,-0.48150247919115435,1,2,4,1,0,2,1,0,2,1,1,1,1,0,0,0
0,-0.7445494290251102,2,8,-0.8420757525589377,1,3,4,1,0,4,1,1,2,0,1,2,1,0,0,0
2,1.9830406195793124,4,4,0.5167905835447479,1,1,4,1,0,2,1,0,2,1,2,1,1,0,0,0
2,1.239152424505379,0,4,0.18379056049332446,1,2,4,0,0,1,2,0,2,1,1,2,1,1,0,0
2,-1.2404748924077325,2,0,3.9843035624315983,0,0,1,1,0,2,1,1,2,1,1,0,1,1,0,0
0,1.9830406195793124,2,4,-0.5087222262983302,1,2,4,1,0,4,3,1,2,2,1,2,1,1,0,0
0,-0.7445494290251102,4,0,-0.39348018010431307,1,2,4,1,0,4,1,0,0,1,2,1,1,0,1,1
2,-0.2486239656424879,2,9,0.40826509832522884,1,4,1,1,1,1,0,0,0,1,1,3,1,1,0,1
1,2.2310033512706235,4,1,-0.1884483187775343,0,4,4,1,0,3,2,0,2,1,2,2,2,1,0,1
2,-0.49658669733379907,2,6,-0.6985534496301926,1,4,4,1,0,4,2,0,2,1,2,1,1,0,0,1
2,0.2473014977401344,2,3,-0.07603429825699007,2,4,4,1,0,4,3,0,2,2,1,2,1,0,0,1
2,-0.49658669733379907,2,6,-0.6257317885382677,2,2,4,1,2,2,0,1,2,1,1,2,1,0,0,1
2,-0.7445494290251102,2,3,-0.1845597834765092,0,4,1,0,0,2,1,0,0,1,1,2,1,1,0,0
2,-0.2486239656424879,2,4,-0.7010279720944813,1,4,4,1,2,2,0,0,2,1,1,1,1,0,0,1
1,-0.7445494290251102,2,7,-0.668505676849544,1,4,4,1,0,4,1,0,0,1,3,2,2,1,0,1
1,-0.7445494290251102,3,6,-0.6112381569617196,4,4,4,1,0,4,3,0,2,2,2,2,2,0,0,0
2,-0.7445494290251102,2,9,-0.863639448319168,2,3,2,0,0,4,0,1,2,0,1,1,1,0,0,1
2,3.2228542780358684,2,7,1.0618925321066321,1,2,4,1,0,4,3,0,2,2,1,2,1,0,0,0
1,0.2473014977401344,2,4,-0.03644193882837071,1,1,4,0,0,4,1,0,2,1,1,2,1,1,0,1
0,-0.2486239656424879,2,3,0.3071631804985758,1,2,2,1,1,3,2,0,2,1,1,2,1,0,0,0
1,-1.2404748924077325,2,3,-0.5366489798238742,1,2,1,1,0,2,1,1,2,0,1,2,1,0,0,1
0,-0.2486239656424879,1,0,-0.651184019599523,1,3,4,1,0,4,3,0,2,2,2,1,2,0,0,0
0,1.4871151561966902,4,3,3.8513863557783763,0,3,4,1,0,4,1,0,2,1,2,3,1,1,0,1
1,-1.2404748924077325,2,4,-0.6851203276811967,2,4,2,1,0,4,3,0,0,2,1,2,2,1,0,1
0,-0.9925121607164213,2,0,-0.658254083783205,1,1,3,1,0,2,3,0,2,2,1,3,1,1,0,0
2,-0.0006612339511767569,2,9,-0.18279226743058868,2,4,4,1,0,2,2,0,0,0,2,1,1,0,0,0
0,1.239152424505379,2,1,0.7808574808052716,1,4,2,1,0,4,3,0,2,2,1,2,2,0,0,1
1,-0.7445494290251102,4,0,-0.6324483495127656,1,4,4,1,0,1,0,0,2,1,2,1,2,0,0,1
2,1.7350778878880013,4,9,0.9438224602391424,1,3,2,0,0,1,0,0,0,1,2,1,1,0,0,1
0,0.7432269611227567,2,1,0.20252623058008182,1,2,4,1,0,4,1,0,2,1,1,3,1,1,0,1
2,-0.7445494290251102,4,1,-0.5034196781605687,1,0,4,1,0,2,2,0,2,1,2,3,1,1,0,1
3,1.239152424505379,2,4,0.4202842074374883,1,4,4,1,0,2,2,0,2,1,1,2,1,0,0,1
1,-1.2404748924077325,2,3,0.4690676503048942,1,1,1,0,0,4,1,0,2,1,1,2,1,0,0,0
2,0.7432269611227567,2,0,-0.4009037474971792,1,2,4,0,2,2,3,1,0,1,1,2,1,0,0,0
1,-0.7445494290251102,2,0,-0.9346935933651723,1,2,4,1,0,2,0,0,2,1,1,1,1,0,0,1
0,0.2473014977401344,2,4,-0.5164992969003803,1,0,4,1,0,2,2,0,1,1,1,3,2,0,0,0
1,-0.9925121607164213,2,5,-0.7240056806914479,1,1,1,0,0,4,0,1,2,0,1,2,1,1,0,1
2,-0.0006612339511767569,3,0,-0.32914259603280666,1,2,1,1,0,4,1,0,2,1,2,2,1,0,0,1
2,-1.1578206485106288,2,4,-0.25031138038475204,1,2,2,1,2,2,0,0,2,1,1,2,1,0,0,1
2,-0.49658669733379907,4,9,-0.3386871826807774,3,2,2,1,0,4,2,0,0,1,1,2,1,0,0,1
0,-0.2486239656424879,2,0,-0.7310757448751299,1,1,4,0,0,3,2,1,2,0,1,2,1,1,0,0
1,0.2473014977401344,2,0,-0.7194101389720545,1,1,4,1,0,2,0,0,2,1,1,2,1,0,0,1
1,1.239152424505379,2,0,-0.07249926616514905,0,2,4,1,0,4,0,0,2,1,1,2,1,0,0,1
1,-1.2404748924077325,4,4,-0.9134834008141262,0,4,4,1,0,4,3,0,2,2,2,2,1,0,0,1
2,-0.7445494290251102,0,8,-0.6624961222934143,1,2,2,1,0,2,0,0,2,1,1,1,1,1,0,1
2,1.4871151561966902,4,4,0.5828956836621749,1,3,2,1,2,2,0,0,2,1,2,2,1,0,0,0
1,-0.9925121607164213,2,0,0.10354533200853343,2,2,1,1,2,2,0,0,2,0,1,2,2,0,1,1
0,2.2310033512706235,0,3,1.3556536989386205,1,2,3,1,0,4,3,0,2,2,2,2,2,0,0,0
0,-0.49658669733379907,3,3,0.12687654381468413,1,4,1,0,0,4,1,0,2,1,2,1,1,0,0,1
1,1.239152424505379,3,4,0.41674917534564726,1,2,4,1,0,2,2,0,2,1,2,3,1,1,0,0
2,-0.08331547784828047,3,2,-0.23157571029799467,1,2,2,1,0,3,2,0,0,1,2,2,1,1,0,1
1,-0.7445494290251102,4,4,-0.9764069720488963,3,4,4,1,0,4,1,0,2,1,2,2,2,1,0,1
1,-0.2486239656424879,2,3,0.04875233458499772,1,4,4,1,0,4,1,0,0,1,3,2,2,1,0,1
1,0.2473014977401344,4,9,0.43901987752424565,1,2,3,1,0,2,0,0,2,1,1,3,1,1,0,1
2,1.239152424505379,2,0,3.218615611338835,0,2,1,1,0,4,3,0,2,2,1,2,1,1,0,0
2,2.2310033512706235,4,3,0.6405167067591834,1,2,2,0,0,3,2,0,2,1,1,3,1,1,0,0
1,0.2473014977401344,4,4,0.6429912292234721,1,1,3,1,0,3,3,0,2,2,3,2,1,1,0,1
1,0.2473014977401344,4,3,0.6596058800551249,1,4,4,1,0,4,2,0,2,1,1,2,1,1,0,1
2,0.2473014977401344,3,4,1.102545401162804,1,1,1,1,0,2,2,0,2,1,1,2,1,0,0,1
0,-0.7445494290251102,2,4,-0.37827954210939674,1,2,4,1,0,3,1,1,2,1,1,1,1,0,0,1
1,-0.7445494290251102,4,6,-0.8088464508956322,0,3,4,0,0,4,0,1,2,1,2,2,1,0,0,1
1,0.2473014977401344,4,1,-0.38428909666552646,0,3,4,1,0,4,2,0,2,1,2,2,2,1,0,1
0,0.2473014977401344,1,3,-0.28318717883887345,3,2,4,1,0,4,0,1,1,1,1,2,1,1,0,1
0,0.2473014977401344,1,2,-0.6808782891709875,0,4,4,1,0,3,2,0,1,1,1,3,1,1,0,0
2,-0.9925121607164213,4,7,-0.7593560016098581,4,4,4,1,0,3,3,0,2,2,2,2,2,0,0,0
1,-0.7445494290251102,4,7,-0.4496871903645852,0,3,4,0,0,2,2,0,2,1,1,2,1,0,0,1
1,0.2473014977401344,3,0,-0.4426171261809032,1,4,4,1,0,4,3,0,2,2,2,2,1,1,0,1
0,0.2473014977401344,2,0,-0.6762827474515942,0,2,4,0,0,4,0,0,2,0,1,2,1,0,0,0
1,-0.2486239656424879,3,9,-0.3941871865226813,1,2,4,1,0,2,2,0,2,1,1,2,1,1,0,0
0,-1.2404748924077325,4,4,-1.0414515625387708,3,4,4,1,0,4,2,0,2,1,2,2,1,0,0,1
1,1.239152424505379,2,3,2.7184085703433314,1,0,4,0,0,2,2,0,2,1,2,3,1,1,0,0
1,-0.2486239656424879,4,3,0.175306483472906,1,1,3,1,0,2,2,0,2,1,2,3,1,1,0,1
2,-0.9925121607164213,2,7,-0.7370852994312597,1,3,4,0,0,4,1,0,2,1,2,3,1,1,0,1
0,-0.2486239656424879,2,0,-0.3659069297879532,2,3,4,1,0,3,2,0,2,1,1,3,2,1,0,1
2,-0.2486239656424879,2,0,1.0519944422494774,1,3,3,1,0,3,0,0,2,0,1,1,1,0,0,1
1,0.2473014977401344,2,4,0.9399339249381172,0,1,1,0,0,1,2,0,2,1,2,2,1,1,0,0
2,-0.7445494290251102,2,0,-0.9187859489518877,1,3,2,1,0,3,2,0,0,1,1,1,1,0,0,0
1,-0.9925121607164213,2,4,-0.6384579040688954,1,3,4,1,0,2,2,1,2,1,1,2,1,0,0,0
1,0.2473014977401344,3,9,1.8961601057811117,1,1,2,1,0,2,2,0,0,1,2,2,1,1,0,0
0,0.49526422943144555,0,9,0.7101568389684514,1,0,2,1,0,4,1,0,1,1,2,2,1,1,0,0
1,0.7432269611227567,2,4,-0.33621266021648866,3,4,4,1,0,2,2,0,0,1,1,3,1,0,0,1
0,-1.075166404613525,4,0,0.04026825756457929,1,3,1,1,0,4,0,0,2,1,2,1,1,0,1,1
0,-0.2486239656424879,2,5,-0.7307222416659458,1,2,4,1,0,3,0,0,2,1,1,1,1,1,0,0
0,-0.7445494290251102,2,5,-0.898989769237578,2,0,4,0,0,3,1,1,2,1,1,2,1,0,0,0
1,-0.49658669733379907,2,3,-0.3881776319665516,0,3,1,0,0,4,0,0,0,0,1,1,1,0,0,1
1,-0.7445494290251102,2,4,-0.428123494604355,2,2,4,0,1,2,0,0,2,1,1,2,1,0,0,1
1,0.2473014977401344,4,1,0.2679243242791406,0,3,3,1,0,4,1,0,2,1,2,2,1,1,0,1
3,-0.7445494290251102,2,4,0.040621760773763387,0,4,2,1,0,3,2,0,2,1,1,3,1,0,0,1
