status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,personal_status,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,credit
1,-1.2287473364882953,2,0,-0.9432627657462646,1,0,1,0,0,4,0,0,2,1,1,0,1,1,0,1
1,-0.25620965041014415,2,3,-0.629510081577587,1,1,4,1,1,1,1,0,2,1,1,1,2,0,0,0
2,-0.7424784934492197,4,5,-0.6692302239404045,1,3,4,1,0,3,1,0,2,1,1,2,1,0,0,1
1,-1.3908369508346539,4,4,-0.6255016268437248,1,3,2,1,0,1,0,0,2,1,3,1,2,0,0,1
2,0.23005919262893137,3,4,-0.6222219820614737,2,3,3,0,0,2,1,1,2,0,2,2,1,1,0,1
1,-1.2287473364882953,0,0,-0.7493993186176507,2,2,4,1,0,1,3,0,0,0,1,2,1,0,1,1
1,-0.25620965041014415,2,0,-0.21809686389299143,0,3,4,1,0,3,1,0,2,1,1,2,1,0,1,1
0,-0.013075228890606397,2,0,0.1831130144690456,0,3,2,1,1,2,0,1,2,1,1,1,1,0,1,1
1,-0.49934407192968194,2,5,-0.8696529606335202,0,1,4,0,0,1,0,1,2,1,1,2,1,0,0,1
0,2.1751345647852336,2,1,0.5566281146698521,1,3,4,1,0,3,1,0,2,1,1,2,2,0,0,1
3,-0.25620965041014415,2,3,-0.14448705878024712,1,2,2,1,0,1,0,0,2,1,1,1,2,0,0,0
2,-0.25620965041014415,3,3,0.37770527154927064,1,4,4,1,0,3,3,0,2,1,1,3,1,1,0,0
2,-1.147702529315116,2,4,-0.33944372083627783,1,1,1,0,2,1,0,0,2,1,1,2,1,0,0,1
0,-0.25620965041014415,4,3,-0.4141467408764391,1,2,4,0,0,4,0,1,2,0,2,2,1,0,0,0
1,-0.25620965041014415,4,7,-0.508892034585912,2,2,4,0,0,2,0,0,2,1,2,2,1,0,0,0
1,-0.49934407192968194,2,4,0.11205404418694094,1,4,4,0,0,2,2,0,0,0,1,3,1,1,0,1
2,-0.7424784934492197,2,0,-0.8211870988513668,4,2,4,1,0,1,0,1,2,1,1,2,1,0,0,1
0,-0.9856129149687575,4,6,-0.7187893006499749,2,4,3,1,2,4,0,0,2,1,2,2,2,0,1,1
3,-1.2287473364882953,4,7,-0.8066108998191401,1,2,2,0,0,4,1,0,2,1,1,1,1,0,0,1
1,0.23005919262893137,2,4,-0.7224333504080316,1,4,4,1,0,1,0,0,2,1,1,3,1,1,0,1
2,0.23005919262893137,4,4,-0.5529850366583975,1,4,4,1,0,2,1,0,2,1,2,1,1,0,0,1
1,-0.25620965041014415,4,4,-0.7694415922869624,4,2,4,1,0,3,0,0,2,1,2,2,1,0,0,1
0,-0.5803888791028612,2,0,0.2596380593882352,1,0,1,1,0,4,3,1,2,2,1,2,1,0,0,1
0,0.23005919262893137,2,9,1.2052689716039355,1,2,2,1,0,2,2,1,1,1,1,1,1,0,0,1
2,0.716328035668007,3,9,-0.27603725504609217,2,4,4,1,0,2,1,0,1,1,2,2,1,0,0,1
2,2.1751345647852336,4,3,0.6688648472179969,1,2,2,0,0,3,2,0,2,1,1,3,1,1,0,0
1,-0.25620965041014415,4,4,-0.958932179705908,3,4,4,1,0,3,1,0,0,1,2,3,1,1,0,1
0,-0.7424784934492197,2,3,-0.7282638300209222,0,4,2,1,0,4,1,0,2,1,1,1,1,1,0,1
1,-0.25620965041014415,2,3,-0.27166439533642417,1,2,3,1,0,4,0,0,2,1,1,2,1,1,0,1
0,-0.013075228890606397,3,7,0.05593567791286855,1,1,2,1,0,1,1,0,2,1,2,2,1,0,0,0
1,-0.7424784934492197,4,3,-0.4830192813037098,1,4,4,1,0,4,0,0,2,1,3,2,1,1,0,1
3,0.716328035668007,4,4,0.14412168205783946,0,4,4,1,0,4,1,0,1,1,2,1,1,0,0,1
2,-0.7424784934492197,2,4,-0.7672551624321283,1,4,3,1,2,3,0,0,0,1,2,1,1,0,0,1
0,-0.9045681077955783,4,0,-0.8098905446013912,1,3,4,1,1,3,1,0,2,1,2,2,1,1,0,1
1,-0.25620965041014415,4,4,-0.7880262460530513,1,0,4,0,0,4,2,0,2,1,2,0,1,0,0,1
2,-0.25620965041014415,4,3,-0.7162384658193353,1,1,4,0,0,1,1,0,2,1,2,2,1,0,0,1
2,-0.9856129149687575,2,4,-1.021245430568677,1,2,4,1,0,3,0,1,2,1,1,2,1,0,0,1
0,-0.09412003606378566,4,3,0.368595147154129,1,4,1,0,0,4,1,1,2,1,2,2,1,0,0,1
3,-0.7424784934492197,4,0,-0.845966637206152,3,3,4,1,0,2,0,0,2,1,3,2,1,1,0,0
1,0.716328035668007,4,1,1.5798772867321589,0,4,1,1,0,4,2,0,2,1,2,2,1,0,0,1
0,-0.823523300622399,4,0,0.23485852103345,1,2,2,1,0,2,0,0,2,0,2,2,2,0,0,1
2,0.23005919262893137,2,4,-0.13282609955446584,2,1,2,1,0,1,2,0,2,1,1,2,1,0,0,1
0,-1.2287473364882953,2,1,-0.6954673821984124,3,0,1,0,0,2,1,1,2,0,1,0,1,1,0,1
2,4.120209936941536,2,4,0.8507029301450236,2,2,2,1,0,2,2,1,2,1,1,2,1,0,0,0
0,-0.25620965041014415,2,0,0.4079508845411408,2,2,3,1,0,4,2,0,2,1,1,1,2,1,0,1
1,-0.013075228890606397,4,1,0.005283386275881133,1,4,1,1,0,4,2,0,2,1,1,3,1,1,0,1
1,-0.25620965041014415,4,1,0.21481624736413843,1,3,3,1,0,1,2,0,2,1,2,2,1,0,0,1
3,-0.25620965041014415,1,4,-0.6615777194484855,0,3,4,1,0,4,2,0,0,1,1,1,1,0,0,1
0,1.2025968787070824,2,0,-0.5169089440536366,1,1,4,0,0,4,2,0,2,1,1,2,1,1,0,0
0,-0.7424784934492197,2,4,-0.9297797816414549,1,4,4,1,0,4,0,0,1,1,1,1,1,0,0,0
1,-1.2287473364882953,2,1,-0.7377383593918695,3,2,2,1,0,4,1,0,2,0,1,2,1,0,0,1
2,-0.7424784934492197,2,0,1.5346910697322564,0,0,1,0,0,2,0,1,2,0,1,0,1,0,0,1
1,-0.7424784934492197,2,4,-0.6440862806098137,1,1,4,0,0,3,2,0,2,1,1,2,2,0,0,1
2,0.23005919262893137,2,0,0.0916473655418237,2,3,2,1,0,3,2,0,0,1,2,2,1,1,0,1
1,0.23005919262893137,4,1,0.2213755369286404,1,4,4,0,0,2,2,0,2,0,2,3,1,1,0,1
0,-0.25620965041014415,0,3,-0.05338581482883091,1,1,1,0,0,4,1,0,2,0,1,2,1,0,0,0
1,-0.9045681077955783,2,4,-0.4870277360375721,1,2,1,1,0,4,1,0,2,1,1,2,1,1,1,1
0,2.1751345647852336,2,0,1.640732917691705,1,4,4,1,0,4,3,0,0,2,1,3,1,0,0,0
1,1.2025968787070824,4,0,0.100028679985354,1,3,4,1,0,4,2,0,2,1,2,2,1,1,0,1
1,0.47319361414846917,3,1,1.95047714712652,4,2,2,1,0,2,2,0,2,1,2,2,1,0,0,1
2,-0.7424784934492197,2,0,-0.8645512909722409,1,4,4,1,0,4,2,0,0,1,1,1,2,0,0,0
1,-0.013075228890606397,3,1,-0.09747881690131636,1,2,3,1,0,2,0,0,1,1,2,1,1,0,0,1
2,-0.9856129149687575,2,4,-0.9002629786011961,3,2,4,0,0,3,0,0,2,1,1,1,1,0,0,1
1,-0.9856129149687575,2,0,-0.2745796351428695,3,4,2,1,0,4,3,0,2,2,1,1,1,0,0,1
1,-0.7424784934492197,4,7,0.11096082925952394,0,1,2,1,0,1,1,0,2,1,2,1,2,0,0,1
2,-0.7424784934492197,0,3,-0.10622453632065232,1,1,4,0,0,3,1,0,2,0,2,2,1,0,0,0
0,1.688865721746158,2,4,1.4260983869421684,0,3,4,0,0,3,2,0,2,1,1,3,1,1,0,0
1,0.23005919262893137,4,1,-0.3875451776426256,0,3,4,1,0,4,2,0,2,1,2,2,2,1,0,1
1,0.23005919262893137,4,4,-0.30482524813473966,0,4,4,1,0,4,1,0,2,1,2,2,1,0,0,1
1,-0.09412003606378566,4,0,0.08180843119507075,0,1,2,1,0,4,0,0,2,1,2,2,1,1,0,1
1,-1.2287473364882953,4,4,-0.5540782515858145,1,4,2,1,0,2,0,0,2,0,2,2,1,0,0,1
1,-0.7424784934492197,4,9,-0.3529267049410874,1,0,4,1,0,2,2,0,1,1,2,3,1,1,0,0
1,0.23005919262893137,2,3,0.8200929121773478,2,2,4,1,0,1,2,0,1,1,1,2,1,0,0,1
1,-0.7424784934492197,2,0,-0.14630908365927545,0,0,4,1,0,4,3,0,2,1,1,3,1,1,0,1
2,-0.25620965041014415,4,0,-0.8660089108754635,1,4,4,1,0,4,2,0,0,1,1,2,2,1,0,0
0,-0.7424784934492197,4,1,-0.6320609164082267,1,4,4,1,0,4,3,0,2,2,2,3,1,0,0,1
1,3.147672250863385,4,0,3.8246119376950545,0,4,2,1,0,4,3,0,0,2,1,3,1,1,0,1
1,1.2025968787070824,3,9,2.2999415189241526,1,1,1,1,0,1,2,0,2,1,2,2,1,0,0,0
1,-1.2287473364882953,2,4,-0.4199772204893298,1,3,2,1,0,2,0,0,2,0,1,2,1,0,0,1
2,-0.9856129149687575,2,3,-0.8386785376900386,1,2,1,0,0,2,2,0,2,1,1,2,1,0,1,0
0,-0.7424784934492197,4,0,-0.41487555082805044,1,2,3,1,0,2,0,0,2,0,2,1,2,0,1,1
0,0.23005919262893137,2,0,-0.7483061036902338,1,1,4,0,0,4,1,1,2,0,1,2,1,0,0,0
0,-0.9856129149687575,2,4,-0.6910945224887444,1,3,3,1,0,4,0,0,2,1,1,2,1,0,0,1
2,0.23005919262893137,2,3,-0.06978403874008583,2,4,4,1,0,4,3,0,2,2,1,2,1,0,0,1
1,-0.9856129149687575,2,7,0.20825695779963646,0,4,1,1,0,4,0,0,2,1,1,1,1,0,0,1
1,-0.013075228890606397,2,9,-0.6152982875211661,4,4,4,0,0,4,0,0,0,1,1,1,1,0,0,1
3,-0.7424784934492197,2,4,-0.08909750245778607,1,2,3,1,0,1,2,1,2,1,1,2,1,0,0,1
3,-0.9045681077955783,4,0,-0.903542623383447,1,4,4,1,0,4,3,0,2,2,2,2,1,1,0,1
2,-0.49934407192968194,1,0,1.308031174781133,2,0,1,1,0,2,1,0,2,1,1,3,2,1,0,0
1,-0.9856129149687575,4,7,-0.7348231195854242,0,4,4,0,0,4,1,0,2,0,2,1,1,0,0,1
3,1.2025968787070824,2,4,0.3460020386541778,1,2,4,1,0,2,2,0,2,1,1,2,1,0,0,0
1,-0.25620965041014415,4,3,0.1893078990577419,1,1,3,1,0,2,2,0,2,1,2,3,1,1,0,1
1,-0.7424784934492197,2,0,0.09711344017890867,0,1,2,1,0,3,1,0,2,1,1,3,2,1,0,1
1,-0.25620965041014415,2,4,-0.7778229067304927,0,1,4,0,0,2,0,1,2,0,1,2,1,1,0,1
0,1.2025968787070824,4,3,0.7690762155645546,1,2,3,1,2,2,1,0,2,1,2,2,1,0,0,1
1,1.2025968787070824,2,0,-0.8568987864803219,3,4,4,1,0,4,1,0,2,1,1,2,1,0,0,1
0,-0.7424784934492197,4,3,-0.369689333828148,1,4,3,1,0,3,1,0,2,1,2,2,1,0,0,0
1,-1.3097921436614746,2,9,0.06832544709026116,1,3,1,1,0,4,0,0,2,1,1,1,1,0,0,1
3,-0.9856129149687575,2,4,-0.7778229067304927,2,4,2,1,0,4,0,0,2,1,1,2,1,0,0,1
1,1.2025968787070824,3,1,2.072188409045612,0,3,3,1,0,2,2,0,1,1,1,3,2,1,0,1
1,2.1751345647852336,4,1,-0.18566482104628726,0,4,4,1,0,3,2,0,2,1,2,2,2,1,0,1
1,-1.3908369508346539,2,3,-0.9691355190284667,1,1,1,0,0,3,0,1,2,0,1,1,2,0,0,1
0,-0.9856129149687575,2,0,-0.6699590338920158,1,1,3,1,0,2,3,0,2,2,1,3,1,1,0,0
0,2.1751345647852336,2,4,1.2745059170070119,1,2,3,0,0,2,2,0,2,1,1,2,1,1,0,0
1,-0.25620965041014415,4,3,-0.5260190684487782,1,2,4,0,0,2,3,0,2,1,2,2,1,0,0,1
1,-0.7424784934492197,4,7,-0.9326950214479002,1,2,4,1,0,2,2,0,2,1,2,2,1,0,0,1
0,-0.49934407192968194,3,3,0.13938441737236582,1,4,1,0,0,4,1,0,2,1,2,1,1,0,0,1
1,0.716328035668007,1,1,1.53942833441773,0,0,4,0,0,1,0,0,0,1,1,3,1,1,0,0
1,-0.9045681077955783,2,0,-0.6910945224887444,1,2,2,0,0,4,2,0,2,1,1,2,1,1,0,1
1,0.23005919262893137,2,4,-0.31466418248149264,3,4,3,1,0,2,2,0,0,1,2,2,1,1,0,0
2,-0.7424784934492197,2,0,-0.7162384658193353,1,1,3,0,0,1,2,0,2,0,1,2,1,0,0,0
0,-0.013075228890606397,2,4,0.03516459429194565,4,1,4,0,0,2,2,0,0,1,1,2,1,0,0,1
2,0.23005919262893137,3,0,-0.47208713202953984,0,2,4,0,0,4,2,0,2,0,2,2,1,1,0,1
1,-0.013075228890606397,0,0,0.63497518446807,0,2,1,0,0,4,1,0,0,1,2,2,1,1,0,0
1,-0.49934407192968194,4,3,-0.6342473462630607,0,4,4,1,0,4,1,0,2,1,1,2,1,0,0,1
1,-0.49934407192968194,2,3,-0.37879945822328964,3,2,2,0,0,4,2,1,2,0,1,2,1,0,0,1
0,0.23005919262893137,4,4,-0.7395603842708979,4,4,4,0,0,4,1,0,2,0,2,3,1,1,0,1
2,-0.25620965041014415,2,4,-0.7825601714159663,1,2,4,0,2,4,0,0,2,1,1,1,2,0,0,1
1,-0.49934407192968194,2,1,0.50889106283931,1,2,3,1,0,2,2,0,2,1,1,2,1,1,0,1
1,-0.823523300622399,4,4,-0.767619567407934,2,0,4,0,0,4,0,0,2,1,3,1,1,0,0,1
3,-0.013075228890606397,2,0,-0.1229871652077129,2,2,1,0,0,1,2,0,0,1,1,3,1,1,0,1
0,-0.7424784934492197,0,6,-0.7843821962949946,1,3,4,1,0,3,0,0,2,1,2,2,1,0,0,0
0,-1.2287473364882953,2,0,-0.6874504727306878,0,0,4,0,0,3,1,0,2,1,1,3,1,1,0,1
1,-0.7424784934492197,4,7,-0.18675803597370425,1,4,2,0,0,4,3,0,0,2,3,1,1,0,0,1
1,0.23005919262893137,4,0,-0.45131604840861694,1,2,4,0,0,4,2,0,2,1,1,2,1,1,0,1
2,-0.25620965041014415,4,3,0.12808786312239018,1,4,3,0,0,4,1,0,2,1,1,2,1,1,0,1
2,0.23005919262893137,3,9,1.3506665569503957,2,3,4,1,0,4,2,0,2,0,1,3,1,1,0,1
0,0.716328035668007,2,6,3.1839879902286956,1,1,1,1,0,1,3,0,2,1,1,1,1,1,0,0
0,-0.25620965041014415,2,4,-0.31757942228793795,1,1,4,0,0,1,2,0,1,1,1,2,1,0,0,1
2,2.1751345647852336,2,2,0.7727202653226113,0,0,3,1,0,4,3,0,0,2,1,0,1,1,0,1
2,-1.0666577221419367,2,4,-0.6728742736984612,1,2,4,1,2,2,0,0,2,1,1,2,1,0,1,1
1,0.23005919262893137,2,3,0.25927365441242956,1,3,2,0,0,4,1,0,2,0,1,2,1,1,0,1
1,0.23005919262893137,2,4,-0.6225863870372794,1,3,3,1,0,1,2,0,0,1,1,2,2,0,0,1
1,-0.6614336862760405,2,4,-0.6746962985774895,2,0,2,0,0,4,0,0,2,1,1,2,1,0,0,1
1,-0.49934407192968194,4,7,-0.6298744865533927,2,2,4,0,0,3,2,0,2,1,1,2,1,0,0,1
0,-1.2287473364882953,2,3,-1.0321775798428467,1,4,2,0,0,1,1,0,0,1,1,2,1,1,0,1
2,1.2025968787070824,2,0,4.029407534097838,1,4,4,1,0,2,3,0,2,2,1,3,1,1,0,0
1,2.1751345647852336,4,9,1.5919026509337457,0,4,4,1,0,2,2,0,0,1,2,3,2,0,0,1
1,-1.2287473364882953,2,4,-0.9993811320203368,1,2,3,0,0,1,0,0,2,1,1,2,1,0,0,1
1,0.23005919262893137,2,4,-0.629510081577587,1,1,4,0,0,3,2,0,1,1,1,2,1,1,0,1
3,-1.2287473364882953,2,0,-0.9297797816414549,4,1,2,1,0,2,0,0,2,1,1,0,1,0,1,1
1,-1.2287473364882953,4,0,1.2755991319344289,1,3,1,1,0,3,3,0,2,1,2,3,2,1,0,1
2,-1.0666577221419367,2,4,-0.9111951278753659,1,3,4,0,2,2,0,0,2,1,1,1,1,0,0,1
2,1.688865721746158,4,9,0.9815243164592573,1,3,2,0,0,1,0,0,0,1,2,1,1,0,0,1
0,0.23005919262893137,2,4,-0.2993591734976547,1,1,4,0,0,4,0,0,2,1,1,2,1,1,0,0
2,-0.7424784934492197,2,3,-0.8299328182707028,4,1,1,0,0,4,0,1,2,0,1,1,1,0,0,1
2,-0.7424784934492197,2,4,-0.7031198866903313,1,1,2,1,0,1,2,1,1,1,1,2,1,0,0,0
1,-0.49934407192968194,4,3,0.030062924630666343,1,2,4,1,0,2,3,0,2,2,1,2,1,1,0,1
3,-0.25620965041014415,2,4,-0.4228924602957751,1,2,4,1,1,2,0,0,1,1,1,2,1,0,0,0
2,0.716328035668007,4,0,0.7191527338791786,1,0,4,1,0,2,2,0,2,1,2,3,1,0,0,0
1,-0.25620965041014415,4,0,-0.8135345943594479,1,2,4,0,0,3,0,0,2,1,2,2,1,0,0,1
2,1.2025968787070824,3,0,-0.37734183832006696,1,4,4,1,0,4,3,0,0,2,2,2,1,1,0,0
0,2.1751345647852336,4,1,1.118904992337993,1,4,4,1,0,4,3,0,2,2,2,2,1,1,0,0
1,0.23005919262893137,2,4,-0.028970681449851363,1,1,4,0,0,4,1,0,2,1,1,2,1,1,0,1
1,0.23005919262893137,4,4,-0.1415718189738018,2,4,3,1,0,4,0,0,2,1,1,2,2,1,0,1
1,1.2025968787070824,2,0,-0.06613998898202918,0,2,4,1,0,4,0,0,2,1,1,2,1,0,0,1
0,1.2025968787070824,2,0,2.1902556212066475,1,3,2,1,0,1,2,1,2,1,1,2,1,1,0,0
3,-0.9045681077955783,2,3,-0.7235265653354486,1,1,4,0,0,2,1,1,2,1,1,2,1,0,0,1
0,-0.25620965041014415,2,4,-0.50233274502141,1,2,4,0,0,4,2,0,0,0,2,2,1,0,0,0
1,0.5542384213216485,1,1,1.6629616212158504,0,1,3,1,2,4,0,0,0,0,2,2,2,1,0,1
0,0.23005919262893137,2,0,-0.854712356625488,0,4,4,0,0,2,2,0,0,1,1,2,1,0,0,0
3,-0.49934407192968194,2,9,-0.2089867394978498,1,3,2,1,0,4,1,0,2,0,1,2,1,1,0,1
1,-0.9045681077955783,4,3,-0.4341890145457507,0,2,2,1,0,1,2,0,2,1,2,2,1,0,1,1
3,0.23005919262893137,2,4,0.6892715258631141,1,3,4,1,0,2,2,0,0,1,1,2,1,0,0,1
3,0.23005919262893137,2,3,-0.48666333106176646,1,2,2,1,0,2,0,0,2,1,1,2,1,0,0,1
3,-0.7424784934492197,4,0,-0.6488235452952873,3,0,2,1,0,4,3,0,0,2,3,0,1,0,0,1
2,-0.9856129149687575,1,1,0.6808902114195838,1,4,2,0,0,4,3,0,0,2,1,3,2,1,0,0
1,-0.7424784934492197,4,7,-0.4549600981666736,0,3,4,0,0,2,2,0,2,1,1,2,1,0,0,1
0,-0.7424784934492197,2,0,-0.7625178977466547,1,2,4,1,0,3,0,0,2,1,1,1,1,0,0,1
1,0.716328035668007,2,4,-0.5077988196584949,0,4,4,1,0,4,2,0,2,1,1,2,1,1,0,1
1,0.47319361414846917,2,6,0.7031189149437294,0,4,4,1,0,4,1,0,2,1,4,2,2,1,0,1
2,-0.25620965041014415,2,9,-0.4910361907714344,4,1,3,1,0,3,0,0,0,1,1,2,1,1,0,1
2,0.23005919262893137,2,3,0.29024807735591107,1,3,3,1,0,3,2,0,2,1,1,2,1,1,0,0
2,-0.7424784934492197,2,4,-0.9603897996091307,1,1,4,1,2,1,0,0,0,1,1,1,1,0,0,1
2,-1.2287473364882953,2,4,-1.0540418783911867,0,4,4,1,0,4,1,0,2,1,1,2,1,0,0,1
1,1.688865721746158,2,4,1.423183147135723,0,3,2,1,0,4,1,0,2,0,1,2,1,1,0,1
1,1.2025968787070824,2,3,0.032249354485500335,1,2,4,0,0,2,2,0,2,1,1,3,1,1,0,0
0,0.23005919262893137,1,0,-0.34090134073950046,2,3,2,1,0,3,2,0,0,1,1,2,1,0,0,1
0,-1.2287473364882953,4,0,-0.9454491956010985,4,3,3,0,0,4,0,0,2,1,2,1,1,1,0,1
0,1.2025968787070824,2,3,0.699110460209867,1,3,4,1,0,2,1,0,2,1,1,2,1,0,0,0
0,-0.25620965041014415,2,3,0.14193525220300546,1,1,1,0,0,4,2,1,2,0,1,2,1,0,0,1
1,-0.9856129149687575,4,3,-0.3113845376992416,1,0,2,1,0,3,2,0,2,1,1,3,1,0,0,1
2,-0.013075228890606397,4,9,0.14266406215461677,1,3,2,1,0,3,1,0,2,1,2,2,1,0,0,1
2,-0.823523300622399,2,3,-0.6134762626421378,4,1,4,0,0,1,0,1,2,1,1,2,1,0,0,1
3,-1.2287473364882953,4,0,-0.7147808459161127,1,2,1,1,0,1,0,0,2,1,3,0,2,0,1,1
0,0.23005919262893137,2,3,-0.04063164067563264,1,1,4,1,0,1,3,1,0,2,1,2,1,0,0,1
0,-0.7424784934492197,2,0,-0.7238909703112543,1,1,3,0,0,1,0,0,2,1,1,1,1,0,0,0
1,-0.49934407192968194,4,4,-0.6564760497872063,1,2,4,0,0,2,2,0,2,1,1,1,1,0,0,1
1,1.2025968787070824,4,9,1.10906605799124,0,4,4,1,0,4,0,0,2,1,2,2,1,0,0,1
0,0.23005919262893137,2,1,-0.10804656119968063,0,4,4,1,0,4,3,0,0,2,1,2,2,1,0,1
2,-0.49934407192968194,2,4,-0.895890118891528,1,4,4,1,0,3,2,0,2,1,1,2,2,0,0,0
1,-0.7424784934492197,2,0,-0.5016039350697987,1,4,4,1,0,4,2,0,2,1,1,3,1,1,0,1
1,0.23005919262893137,4,4,-0.23668151765908033,1,4,4,1,1,3,0,0,2,1,2,2,1,0,0,1
1,-0.7424784934492197,4,3,-0.6772471334081291,3,3,3,0,0,4,2,0,2,0,1,2,1,1,0,1
1,-0.7424784934492197,2,4,-0.39701970701357286,1,1,2,0,0,2,2,0,0,1,1,2,1,0,0,1
0,0.23005919262893137,2,4,-0.4640702225618152,1,2,2,1,0,4,0,1,2,0,1,1,2,0,0,0
2,-0.7424784934492197,2,3,-0.841593777496484,2,1,4,0,0,4,2,0,0,0,4,2,1,0,0,0
1,2.1751345647852336,2,9,0.5770347933149693,1,0,3,1,0,2,2,0,0,0,1,3,1,1,0,0
0,0.23005919262893137,3,0,-0.70239107673872,1,0,4,1,0,2,0,0,2,2,2,2,2,0,0,0
1,-0.49934407192968194,2,1,0.20096885828352318,2,1,1,0,0,4,2,1,2,1,1,2,1,1,0,1
0,-0.25620965041014415,2,4,-0.24068997239294265,1,2,4,1,0,4,3,0,2,2,2,2,1,0,0,0
2,2.1751345647852336,0,0,1.8575538782960754,3,1,1,0,0,1,2,0,2,1,2,2,1,0,0,1
2,-1.2287473364882953,3,9,-0.6601200995452629,2,4,1,1,0,2,2,0,0,1,2,2,2,0,0,1
0,2.1751345647852336,2,1,2.5641351263832597,1,3,4,1,0,4,3,0,1,2,3,2,2,1,0,0
0,-0.49934407192968194,4,3,-0.6495523552468986,1,4,4,1,0,4,2,0,2,1,2,2,2,1,0,1
0,2.1751345647852336,2,4,1.362327516176177,1,3,1,1,2,1,0,0,2,1,2,2,1,1,0,0
2,-0.09412003606378566,0,1,1.0522188817655562,2,4,3,1,0,4,2,0,0,1,2,2,1,1,0,1
1,-0.25620965041014415,2,4,-0.4407483041102527,1,1,4,1,0,1,0,0,2,1,1,2,1,0,0,1
